Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_006096.5	SENP5	-	XP_422763.4	16231723	16218876	sentrin-specific protease 5
NC_006096.5	AHSG	+	XP_422764.1	16291385	16297496	alpha-2-HS-glycoprotein
NC_006096.5	FETUB	+	NP_001264337.1	16303212	16310292	fetuin-B precursor
NC_006096.5	HRG	+	XP_001233925.3	16312879	16323822	extensin
NC_006096.5	KNG1	+	XP_422766.2	16326484	16343076	kininogen-1
NC_006096.5	EIF4A2	+	XP_015146854.1	16355135	16361314	eukaryotic initiation factor 4A-II isoform X1
NC_006096.5	RFC4	-	XP_025009141.1	16372947	16362310	replication factor C subunit 4 isoform X1
NC_006096.5	MCF2L2	+	XP_025009203.1	16375392	16523483	probable guanine nucleotide exchange factor MCF2L2 isoform X6
NC_006096.5	B3GNT5	-	XP_025009143.1	16461807	16460687	lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase isoform X1
NC_006096.5	LAMP3	+	NP_001139604.1	16528555	16540200	lysosome-associated membrane glycoprotein 3 precursor
NC_006096.5	MCCC1	+	NP_001006551.1	16547643	16562040	methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial
NC_006096.5	DCUN1D1	+	NP_001026489.1	16569595	16584035	DCN1-like protein 1
NC_006096.5	ATP11B	-	XP_025009246.1	16688033	16590339	probable phospholipid-transporting ATPase IF isoform X6
NC_006096.5	LOC112533023	+	XP_025009501.1	17017358	17024615	uncharacterized protein LOC112533023
NC_006096.5	SOX2	-	NP_990519.2	17026631	17025697	transcription factor SOX-2
NC_006096.5	LOC107054087	-	XP_025009502.1	17039379	17036281	uncharacterized protein LOC107054087
NC_006096.5	DNAJC19	+	XP_422774.1	17241743	17244653	mitochondrial import inner membrane translocase subunit TIM14 isoform X1
NC_006096.5	FXR1	-	NP_001012619.1	17278048	17248232	fragile X mental retardation syndrome-related protein 1
NC_006096.5	CCDC39	+	XP_422777.4	17327779	17344008	LOW QUALITY PROTEIN: coiled-coil domain-containing protein 39
NC_006096.5	TTC14	-	NP_001006552.1	17354002	17345391	tetratricopeptide repeat protein 14
NC_006096.5	PEX5L	+	XP_025009255.1	17495505	17531426	PEX5-related protein isoform X3
NC_006096.5	USP13	-	XP_025009180.1	17583426	17543075	ubiquitin carboxyl-terminal hydrolase 13 isoform X2
NC_006096.5	NDUFB5	-	NP_001006553.1	17588407	17584997	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial precursor
NC_006096.5	MRPL47	+	XP_422785.2	17588539	17591495	39S ribosomal protein L47, mitochondrial
NC_006096.5	ACTL6A	-	XP_422784.3	17602251	17594158	actin-like protein 6A
NC_006096.5	GNB4	+	XP_015146995.1	17653351	17660456	guanine nucleotide-binding protein subunit beta-4
NC_006096.5	MFN1	-	XP_015146910.2	17684764	17667261	mitofusin-1 isoform X1
NC_006096.5	ZNF639	-	NP_001264409.1	17690922	17688413	zinc finger protein 639
NC_006096.5	PIK3CA	-	NP_001004410.1	17719843	17701598	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform
NC_006096.5	ZMAT3	+	XP_423190.2	17737306	17742730	zinc finger matrin-type protein 3
NC_006096.5	KCNMB2	-	XP_004943519.1	17887769	17772673	calcium-activated potassium channel subunit beta-2 isoform X5
NC_006096.5	TBL1XR1	+	XP_025009167.1	18166705	18181254	F-box-like/WD repeat-containing protein TBL1XR1 isoform X1
NC_006096.5	NAALADL2	-	XP_015147189.2	18716916	18476289	inactive N-acetylated-alpha-linked acidic dipeptidase-like protein 2 isoform X1
NC_006096.5	NLGN1	-	XP_015147139.1	19157281	18880999	neuroligin-1 isoform X1
NC_006096.5	SPATA16	+	XP_025009533.1	19301190	19372330	spermatogenesis-associated protein 16
NC_006096.5	ECT2	-	XP_015147192.1	19406275	19382550	protein ECT2 isoform X1
NC_006096.5	NCEH1	+	XP_015147195.1	19421642	19426299	neutral cholesterol ester hydrolase 1
NC_006096.5	TNFSF10	+	XP_015147112.1	19447060	19453217	tumor necrosis factor ligand superfamily member 10 isoform X1
NC_006096.5	GHSR	+	NP_989725.1	19460337	19463851	growth hormone secretagogue receptor type 1
NC_006096.5	FNDC3B	-	XP_015147147.1	19591858	19472972	fibronectin type III domain-containing protein 3B isoform X1
NC_006096.5	PLD1	+	XP_025009238.1	19682544	19709791	phospholipase D1 isoform X1
NC_006096.5	TNIK	+	XP_025009506.1	19725226	19858144	TRAF2 and NCK-interacting protein kinase isoform X3
NC_006096.5	SLC2A2	+	NP_997061.1	19861412	19868082	solute carrier family 2, facilitated glucose transporter member 2
NC_006096.5	EIF5A2	+	NP_990863.1	19872535	19874815	eukaryotic translation initiation factor 5A-2
NC_006096.5	RPL22L1	+	NP_001264646.1	19878996	19880844	60S ribosomal protein L22-like 1
NC_006096.5	SLC7A14	+	XP_422796.3	19920957	19930995	probable cationic amino acid transporter
NC_006096.5	CLDN11	-	XP_422797.1	19943568	19936194	claudin-11
NC_006096.5	SKIL	-	NP_990505.1	19960132	19949893	ski-like protein
NC_006096.5	PRKCI	-	NP_001026490.1	19979476	19967447	protein kinase C iota type
NC_006096.5	PHC3	+	XP_004943547.1	19994320	20013955	polyhomeotic-like protein 3 isoform X1
NC_006096.5	GPR160	-	XP_015147151.1	20023791	20022776	probable G-protein coupled receptor 160 isoform X1
NC_006096.5	SEC62	-	NP_001012620.1	20047140	20032583	translocation protein SEC62
NC_006096.5	SAMD7	-	XP_025009368.1	20061197	20054745	sterile alpha motif domain-containing protein 7
NC_006096.5	LRRC31	+	XP_015147209.1	20073998	20085147	leucine-rich repeat-containing protein 31
NC_006096.5	LRRIQ4	-	XP_422802.3	20092863	20088454	leucine-rich repeat and IQ domain-containing protein 4
NC_006096.5	LRRC34	+	XP_025009371.1	20094433	20102317	leucine-rich repeat-containing protein 34 isoform X2
NC_006096.5	MYNN	-	XP_001233290.1	20114265	20107579	myoneurin
NC_006096.5	MECOM	+	XP_025009357.1	20403609	20436669	MDS1 and EVI1 complex locus protein isoform X5
NC_006096.5	MEGF6L	-	XP_025009336.1	20637648	20477042	multiple epidermal growth factor-like domains protein 6 isoform X1
NC_006096.5	LOC107049011	+	XP_025009363.1	20661690	20687366	Golgi integral membrane protein 4 isoform X1
NC_006096.5	LOC425001	-	XP_025009377.1	20713613	20703890	uncharacterized protein LOC425001 isoform X2
NC_006096.5	SERPINI1	-	NP_001004411.1	20744315	20725812	neuroserpin precursor
NC_006096.5	PDCD10	+	XP_015147154.1	20770604	20775512	programmed cell death protein 10 isoform X1
NC_006096.5	ZBBX	+	XP_015147243.1	20826341	20838696	zinc finger B-box domain-containing protein 1 isoform X1
NC_006096.5	BCHE	+	XP_025009075.1	21128522	21151746	cholinesterase isoform X1
NC_006096.5	LOC107054133	+	XP_025009202.1	21273430	21276293	LOW QUALITY PROTEIN: SLIT and NTRK-like protein 3
NC_006096.5	SI	+	XP_015147248.1	21316359	21358776	sucrase-isomaltase, intestinal
NC_006096.5	OTOL1	-	XP_015147249.1	22093444	22089167	otolin-1 isoform X1
NC_006096.5	SPTSSB	+	XP_015147160.1	22106657	22111853	serine palmitoyltransferase small subunit B isoform X1
NC_006096.5	NMD3	+	XP_422813.2	22123981	22132632	60S ribosomal export protein NMD3
NC_006096.5	SPTSSBL	-	XP_015147252.1	22143020	22142782	serine palmitoyltransferase small subunit B
NC_006096.5	PPM1L	+	XP_025009258.1	22150125	22244592	protein phosphatase 1L isoform X2
NC_006096.5	B3GALNT1	-	XP_015147259.1	22255114	22254156	UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1 isoform X1
NC_006096.5	ARL14	+	XP_015147265.1	22259888	22260472	ADP-ribosylation factor-like protein 14
NC_006096.5	KPNA4	+	NP_001007964.1	22276717	22297711	importin subunit alpha-3
NC_006096.5	TRIM59	+	XP_015147164.1	22308436	22309662	tripartite motif-containing protein 59 isoform X1
NC_006096.5	SMC4	-	XP_025009074.1	22345109	22313767	structural maintenance of chromosomes protein 4 isoform X3
NC_006096.5	IFT80	+	XP_004943572.1	22349340	22390032	intraflagellar transport protein 80 homolog isoform X1
NC_006096.5	C9H3orf80	-	XP_025009399.1	22392830	22392469	uncharacterized membrane protein C3orf80 homolog
NC_006096.5	NLRP1L	+	XP_025009397.1	22401803	22411465	NACHT, LRR and PYD domains-containing protein 1b allele 2 isoform X8
NC_006096.5	IL12A	-	NP_998753.1	22416409	22414613	interleukin-12 subunit alpha precursor
NC_006096.5	LOC107054139	+	XP_025009406.1	22435677	22436490	uncharacterized protein LOC107054139
NC_006096.5	LOC101750745	+	XP_025009405.1	22457168	22458825	uncharacterized protein LOC101750745
NC_006096.5	SCHIP1	-	XP_015147268.1	22531945	22423356	IQCJ-SCHIP1 readthrough transcript protein isoform X2
NC_006096.5	MFSD1	-	XP_015147165.1	22572553	22562053	major facilitator superfamily domain-containing protein 1 isoform X1
NC_006096.5	RARRES1	+	NP_989865.1	22591982	22599142	ovocalyxin-32 precursor
NC_006096.5	LXN	+	XP_015147180.1	22606373	22610242	latexin isoform X1
NC_006096.5	GFM1	-	XP_001233639.1	22620413	22602285	elongation factor G, mitochondrial
NC_006096.5	MLF1	-	XP_004943599.1	22635697	22623217	myeloid leukemia factor 1 isoform X2
NC_006096.5	RSRC1	-	XP_025009403.1	22758530	22646167	serine/Arginine-related protein 53 isoform X1
NC_006096.5	SHOX2	+	XP_015147272.2	22759713	22763777	short stature homeobox protein 2
NC_006096.5	LOC101751877	-	XP_004943600.1	22830146	22829042	uncharacterized protein LOC101751877
NC_006096.5	PQLC2L	-	XP_015147274.1	22845128	22834862	putative uncharacterized protein PQLC2L isoform X3
NC_006096.5	VEPH1	+	XP_015147279.1	22861124	22908984	ventricular zone-expressed PH domain-containing protein homolog 1 isoform X1
NC_006096.5	PTX3	-	NP_001017413.1	22874068	22869463	pentraxin-related protein PTX3 precursor
NC_006096.5	CCNL1	+	XP_015147300.2	22922027	22935092	cyclin-L1
NC_006096.5	LEKR1	-	XP_025009475.1	22977663	22947329	leucine-, glutamate- and lysine-rich protein 1 isoform X1
NC_006096.5	TIPARP	-	XP_025009487.1	23020912	23002055	TCDD-inducible poly [ADP-ribose] polymerase
NC_006096.5	SSR3	+	NP_001264404.1	23034810	23038179	translocon-associated protein subunit gamma
NC_006096.5	KCNAB1	-	XP_015147135.1	23076692	23041546	voltage-gated potassium channel subunit beta-1 isoform X1
NC_006096.5	GMPS	-	NP_001006556.1	23104617	23084013	GMP synthase [glutamine-hydrolyzing]
NC_006096.5	SLC33A1	+	XP_025009544.1	23105765	23115004	acetyl-coenzyme A transporter 1 isoform X2
NC_006096.5	C3orf33	+	XP_025009545.1	23117505	23120938	protein C3orf33 homolog
NC_006096.5	PLCH1	+	XP_025009537.1	23132124	23185052	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1 isoform X1
NC_006096.5	LOC101748152	+	XP_025009546.1	23203307	23207382	DWARF open reading frame
NC_006096.5	MME	-	NP_001004412.1	23250367	23215428	neprilysin
NC_006096.5	GPR149	+	XP_015147134.1	23281955	23333450	probable G-protein coupled receptor 149 isoform X4
NC_006096.5	DHX36	+	XP_015147310.1	23339007	23355944	ATP-dependent RNA helicase DHX36
NC_006096.5	ARHGEF26	-	XP_426718.5	23401922	23361909	rho guanine nucleotide exchange factor 26
NC_006096.5	RAP2B	-	XP_015147311.1	23490455	23489908	ras-related protein Rap-2b
NC_006096.5	P2RY1	-	NP_990664.1	23520614	23519530	P2Y purinoceptor 1
NC_006096.5	MBNL1	-	XP_025009157.1	23561448	23535558	muscleblind-like protein 1 isoform X4
NC_006096.5	SUCNR1	-	XP_025009233.1	23593256	23590906	succinate receptor 1
NC_006096.5	AADAC	-	XP_015147330.1	23603006	23596661	arylacetamide deacetylase isoform X1
NC_006096.5	IGSF10	+	XP_422837.5	23631968	23643005	immunoglobulin superfamily member 10
NC_006096.5	P2RY12	+	XP_015147334.1	23678550	23679575	P2Y purinoceptor 12
NC_006096.5	P2RY13	+	XP_004943638.1	23682096	23683127	P2Y purinoceptor 13
NC_006096.5	GPR87	+	XP_015147333.1	23696323	23697949	G-protein coupled receptor 87
NC_006096.5	P2RY14	+	NP_001304330.1	23712392	23713405	P2Y purinoceptor 14
NC_006096.5	GPR171	+	NP_001304329.1	23718531	23719508	probable G-protein coupled receptor 171
NC_006096.5	MED12L	-	XP_025009218.1	23746697	23648445	mediator of RNA polymerase II transcription subunit 12-like protein isoform X1
NC_006096.5	CLRN1	+	XP_004943634.1	23749597	23753278	clarin-1 isoform X2
NC_006096.5	MINDY4B	+	XP_004943627.1	23755683	23762621	inactive ubiquitin carboxyl-terminal hydrolase MINDY-4B isoform X1
NC_006096.5	SIAH2	+	XP_426719.2	23766368	23770222	E3 ubiquitin-protein ligase SIAH2
NC_006096.5	FAM194A	+	XP_015147328.1	23773215	23780087	glutamate-rich protein 6
NC_006096.5	LOC101750121	-	XP_015147335.1	23781837	23780888	glucose-dependent insulinotropic receptor-like
NC_006096.5	SELENOT	-	NP_001006557.3	23790994	23786780	thioredoxin reductase-like selenoprotein T precursor
NC_006096.5	EIF2A	-	NP_001026494.1	23804327	23791577	eukaryotic translation initiation factor 2A
NC_006096.5	SERP1	+	XP_015147337.1	23804604	23804945	stress-associated endoplasmic reticulum protein 1
NC_006096.5	LOC112532988	+	XP_025009237.1	23807748	23808434	atherin-like
NC_006096.5	TSC22D2	-	XP_015147338.1	23832715	23809722	TSC22 domain family protein 2 isoform X3
NC_006096.5	PFN2	+	XP_015147181.1	23902845	23906190	profilin-2 isoform X1
NC_006096.5	RNF13	-	NP_990686.1	23935277	23913035	E3 ubiquitin-protein ligase RNF13 precursor
NC_006096.5	COMMD2	+	XP_001233981.1	23940353	23943839	COMM domain-containing protein 2 isoform X1
NC_006096.5	WWTR1	+	XP_003641834.1	23950498	23990584	WW domain-containing transcription regulator protein 1
NC_006096.5	TM4SF4	-	XP_001234023.1	24002695	23998693	transmembrane 4 L6 family member 4
NC_006096.5	TM4SF1	+	NP_001264407.1	24026142	24031013	transmembrane 4 L6 family member 1
NC_006096.5	TM4SF18	+	XP_025009209.1	24036313	24041228	transmembrane 4 L6 family member 18 isoform X2
NC_006096.5	CP	+	XP_015147339.1	24045490	24062134	ceruloplasmin
NC_006096.5	HPS3	-	XP_422849.2	24083263	24064135	Hermansky-Pudlak syndrome 3 protein isoform X1
NC_006096.5	LOC107054152	+	XP_025009210.1	24084359	24096076	uncharacterized protein LOC107054152 isoform X1
NC_006096.5	LOC425049	-	XP_422851.1	24091563	24085714	tubulin alpha-3 chain
NC_006096.5	GYG1	-	XP_015147177.1	24107756	24096782	glycogenin-1 isoform X3
NC_006096.5	LOC107053193	+	XP_025009424.1	24134299	24135630	uncharacterized protein LOC107053193
NC_006097.5	ARMC5	-	XP_025009716.1	530169	519459	armadillo repeat-containing protein 5
NC_006097.5	LOC112533194	+	XP_025009839.1	537327	547875	basic salivary proline-rich protein 2-like
NC_006097.5	LOC107049860	-	XP_025009853.1	647338	635801	uncharacterized protein LOC107049860
NC_006097.5	LOC112533201	-	XP_025009854.1	660650	659123	uncharacterized protein LOC112533201
NC_006097.5	LOC107050529	+	XP_025009841.1	680364	685141	uncharacterized protein LOC107050529
NC_006097.5	LOC107049102	+	XP_025009740.1	716772	721554	uncharacterized protein LOC107049102
NC_006097.5	MANBAL7	+	XP_025009747.1	725205	729766	uncharacterized protein MANBAL7 isoform X2
NC_006097.5	ZNF251L	-	XP_025009739.1	738073	737052	zinc finger protein 3 homolog
NC_006097.5	LOC112533168	-	XP_025009723.1	785565	784592	uncharacterized protein LOC112533168
NC_006097.5	LOC107049691	+	XP_015128923.2	798701	799300	uncharacterized protein LOC107049691
NC_006097.5	LOC112533202	-	XP_025009855.1	807542	806015	uncharacterized protein LOC112533202
NC_006097.5	LOC112533203	-	XP_025009856.1	821859	820177	uncharacterized protein LOC112533203
NC_006097.5	LOC107049688	-	XP_025009752.1	885961	882815	translation initiation factor IF-2-like isoform X1
NC_006097.5	LOC112533204	+	XP_025009857.1	929698	931385	uncharacterized protein LOC112533204
NC_006097.5	LOC112533205	+	XP_025009858.1	983603	985289	uncharacterized protein LOC112533205
NC_006097.5	LOC112533198	-	XP_025009852.1	1053489	1048869	E3 SUMO-protein ligase RanBP2-like
NC_006097.5	LOC768553	-	XP_025009859.1	1056427	1053937	ranBP2-like and GRIP domain-containing protein 4
NC_006097.5	LOC100857180	+	XP_025009737.1	1075027	1077646	LOW QUALITY PROTEIN: U3 small nucleolar RNA-interacting protein 2-like
NC_006097.5	LOC107054158	+	XP_015147344.2	1139935	1141221	uncharacterized protein LOC107054158 isoform X1
NC_006097.5	LOC107054169	+	XP_015147353.2	1159856	1161172	beta-keratin-related protein-like
NC_006097.5	LOC112533191	+	XP_025009838.1	1183612	1184580	olfactory receptor 6B1-like
NC_006097.5	OR6B1	+	NP_001025563.1	1207419	1208391	olfactory receptor family 6 subfamily B member 1
NC_006097.5	LOC107049037	-	XP_015134453.1	1215108	1214153	olfactory receptor 12D2-like
NC_006097.5	LOC107052143	+	XP_015134455.2	1219452	1222585	olfactory receptor 10A7-like
NC_006097.5	OR6B1L2	+	XP_015134589.2	1235531	1236502	olfactory receptor 6B1-like
NC_006097.5	LOC100857343	-	XP_025009823.1	1245382	1244343	olfactory receptor 12D3-like
NC_006097.5	LOC107052138	+	XP_025009867.1	1250943	1251926	olfactory receptor 10A7-like
NC_006097.5	OR10A7	+	XP_425093.5	1271893	1272876	olfactory receptor 10A7-like
NC_006097.5	OR11A1	+	XP_004943663.1	1283318	1284292	olfactory receptor 1020-like
NC_006097.5	OR10A4	+	XP_001231931.4	1289309	1290313	olfactory receptor 10A7
NC_006097.5	MZT2BL	-	XP_025009736.1	1306667	1306023	mitotic-spindle organizing protein 2 isoform X1
NC_006097.5	SHF	-	XP_015134587.1	1327204	1314507	SH2 domain-containing adapter protein F isoform X3
NC_006097.5	SLC28A2	+	XP_413724.2	1337640	1344259	sodium/nucleoside cotransporter 1
NC_006097.5	ALPK3	-	XP_004943664.1	1375027	1345901	alpha-protein kinase 3 isoform X3
NC_006097.5	PCASP3	+	XP_015134579.1	1382131	1406178	mucosa-associated lymphoid tissue lymphoma translocation protein 1 isoform X1
NC_006097.5	ZNF592	+	XP_413721.3	1427061	1455021	zinc finger protein 592
NC_006097.5	SEC11A	+	NP_001005802.1	1457041	1465743	signal peptidase complex catalytic subunit SEC11A
NC_006097.5	NMB	+	NP_001072944.1	1476330	1479344	neuromedin-B precursor
NC_006097.5	DUOXA2	+	XP_025009729.1	1484793	1488043	uncharacterized protein DUOXA2 isoform X5
NC_006097.5	DUOXA1L	-	XP_025009732.1	1497325	1492677	dual oxidase maturation factor 2 isoform X2
NC_006097.5	DUOX2	+	XP_015134571.1	1504443	1521414	dual oxidase 2
NC_006097.5	SORD	-	NP_001280132.1	1539317	1523235	sorbitol dehydrogenase
NC_006097.5	RBPMS2	-	NP_990200.1	1575666	1555705	RNA-binding protein with multiple splicing 2
NC_006097.5	OAZ2	+	NP_001136334.1	1594255	1603187	ornithine decarboxylase antizyme 2
NC_006097.5	ZNF609	-	XP_015134349.1	1633315	1606288	zinc finger protein 609 isoform X1
NC_006097.5	TRIP4	-	XP_015134569.1	1670268	1642237	activating signal cointegrator 1 isoform X2
NC_006097.5	KIAA0101	+	XP_004943765.1	1671639	1672135	PCNA-associated factor
NC_006097.5	CSNK1G1	+	XP_025009587.1	1713446	1757826	casein kinase I isoform X1
NC_006097.5	PPIB	+	NP_990792.1	1762530	1763596	peptidyl-prolyl cis-trans isomerase B precursor
NC_006097.5	SNX22	-	XP_025009829.1	1765380	1764196	sorting nexin-22
NC_006097.5	SNX1	-	XP_425052.2	1776645	1766238	sorting nexin-1
NC_006097.5	PATL2	-	XP_015134567.1	1783865	1778247	protein PAT1 homolog 2 isoform X2
NC_006097.5	B2M	+	NP_001001750.2	1784293	1784862	beta-2-microglobulin precursor
NC_006097.5	TERB2	+	XP_015134565.1	1787146	1790161	LOW QUALITY PROTEIN: telomere repeats-binding bouquet formation protein 2
NC_006097.5	RPS17	-	NP_989548.1	1793235	1791328	40S ribosomal protein S17
NC_006097.5	CPEB1	-	XP_004943687.1	1819500	1795198	cytoplasmic polyadenylation element-binding protein 1 isoform X2
NC_006097.5	AP3B2	-	XP_025009696.1	1830948	1820340	AP-3 complex subunit beta-2 isoform X3
NC_006097.5	LOC112533211	-	XP_025009866.1	1843471	1842282	uncharacterized protein LOC112533211
NC_006097.5	LOC415324	-	XP_015134325.1	1849495	1847506	uncharacterized protein LOC415324 isoform X10
NC_006097.5	NR2E3	+	NP_989925.1	1852309	1855553	photoreceptor-specific nuclear receptor
NC_006097.5	MYO9A	-	XP_015134559.1	1992278	1858214	unconventional myosin-IXa isoform X6
NC_006097.5	SENP8	+	XP_015134314.1	2023471	2024145	sentrin-specific protease 8 isoform X1
NC_006097.5	PKM	-	XP_015134281.1	2049274	2036402	pyruvate kinase PKM isoform X3
NC_006097.5	PARP6	+	XP_015134542.1	2054851	2062533	poly [ADP-ribose] polymerase 6 isoform X1
NC_006097.5	LOC112533172	+	XP_025009757.1	2062951	2063946	uncharacterized protein LOC112533172
NC_006097.5	CELF6	-	XP_015134552.2	2074270	2064920	CUGBP Elav-like family member 6 isoform X3
NC_006097.5	HEXA	-	NP_001025561.1	2084849	2076735	beta-hexosaminidase subunit alpha precursor
NC_006097.5	ARIH1	+	NP_001025558.1	2122463	2140264	E3 ubiquitin-protein ligase ARIH1
NC_006097.5	BBS4	+	NP_001264387.1	2142299	2174644	Bardet-Biedl syndrome 4 protein
NC_006097.5	ADPGK	-	XP_004943715.1	2190777	2180888	ADP-dependent glucokinase isoform X1
