Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_007119.7	rhoab	+	XP_021333835.1	25902185	25905374	rho-related GTP-binding protein RhoA-B isoform X1
NC_007119.7	sema3h	+	XP_009302258.1	25913865	25958292	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3H isoform X1
NC_007119.7	si:dkey-72l14.4	+	XP_005167101.1	25962849	25969444	BLOC-1-related complex subunit 6 isoform X1
NC_007119.7	si:dkey-72l14.3	-	XP_009302270.1	25977928	25973631	uncharacterized protein LOC562480 isoform X1
NC_007119.7	xpc	+	NP_001038675.1	26008173	26030711	DNA repair protein complementing XP-C cells
NC_007119.7	arih2	+	XP_009302263.1	26038332	26056802	E3 ubiquitin-protein ligase ARIH2 isoform X1
NC_007119.7	impdh2	+	XP_021333858.1	26059844	26078517	inosine-5'-monophosphate dehydrogenase 2 isoform X1
NC_007119.7	dalrd3	+	NP_001116798.1	26083964	26097309	DALR anticodon-binding domain-containing protein 3
NC_007119.7	celsr3	+	XP_009302289.1	26123214	26212523	cadherin EGF LAG seven-pass G-type receptor 3 isoform X1
NC_007119.7	LOC108190967	-	XP_017212966.1	26226116	26220921	fibrinogen silencer-binding protein-like
NC_007119.7	wdr6	+	XP_005167036.1	26230258	26240414	WD repeat-containing protein 6 isoform X1
NC_007119.7	LOC101882928	+	XP_017213077.1	26242607	26246456	vegetative cell wall protein gp1-like
NC_007119.7	LOC110440014	+	XP_021334124.1	26253522	26253907	solute carrier family 26 member 6-like
NC_007119.7	LOC558704	+	XP_021334122.1	26254903	26266771	solute carrier family 26 member 6
NC_007119.7	slc26a6	+	XP_001344243.4	26268714	26288089	solute carrier family 26 member 6
NC_007119.7	mgll	+	NP_956591.1	26293865	26323224	monoglyceride lipase
NC_007119.7	prkar2aa	+	NP_001070838.2	26330671	26367984	protein kinase, cAMP-dependent, regulatory, type II, alpha A
NC_007119.7	nat6	+	XP_021334125.1	26375310	26376119	N-acetyltransferase 6
NC_007119.7	hyal3	+	XP_021333832.1	26376765	26381041	hyaluronidase-3 isoform X1
NC_007119.7	si:dkey-20d21.12	-	NP_001121707.1	26386680	26383082	uncharacterized protein LOC556245
NC_007119.7	amt	+	NP_001006021.1	26396684	26408025	aminomethyltransferase, mitochondrial
NC_007119.7	ifrd2	+	XP_005167086.1	26410539	26426514	interferon-related developmental regulator 2 isoform X1
NC_007119.7	zgc:136971	+	XP_017212859.1	26428969	26449292	acylamino-acid-releasing enzyme isoform X1
NC_007119.7	sema3bl	+	NP_001116184.1	26522245	26573258	semaphorin-3G precursor
NC_007119.7	sema3b	-	XP_005167104.1	26609078	26586968	semaphorin-3B isoform X1
NC_007119.7	si:dkey-159f12.2	-	XP_021334126.1	26703193	26702676	40S ribosomal protein S11 isoform X1
NC_007119.7	tmem51a	-	NP_001071198.1	26706968	26702059	transmembrane protein 51a
NC_007119.7	kazna	-	XP_021333827.1	26792626	26714590	kazrin-A isoform X1
NC_007119.7	si:ch211-156j16.1	+	NP_001119889.1	26818591	26837720	uncharacterized protein LOC564557 precursor
NC_007119.7	prdm2a	+	XP_001343122.2	26859670	26864515	PR domain zinc finger protein 2
NC_007119.7	rimkla	+	NP_001004554.1	26868529	26884721	beta-citrylglutamate synthase B
NC_007119.7	zymnd12	-	NP_001007305.1	26918366	26902868	zinc finger MYND domain-containing protein 12
NC_007119.7	slc16a1b	-	NP_956379.1	26937223	26924232	monocarboxylate transporter 1
NC_007119.7	LOC101886754	-	XP_021334127.1	27413999	27410087	uncharacterized protein LOC101886754 isoform X1
NC_007119.7	si:ch211-254n4.3	-	XP_005167029.1	27430368	27362321	protein FAM19A3 isoform X1
NC_007119.7	LOC101883064	-	XP_005167197.1	27543751	27542253	uncharacterized protein LOC101883064
NC_007119.7	rhocb	+	NP_001002445.1	27614931	27623947	rho-related GTP-binding protein RhoA-D
NC_007119.7	mov10b.2	-	NP_001037805.1	27656680	27630694	putative helicase mov-10-B.2
NC_007119.7	mov10b.1	-	NP_001037807.2	27687067	27659412	putative helicase mov-10-B.1
NC_007119.7	wnt2bb	+	NP_001037809.1	27743772	27768785	protein Wnt-2b
NC_007119.7	capza1b	+	NP_001006664.1	27808046	27816134	F-actin-capping protein subunit alpha-1
NC_007119.7	cttnbp2nlb	-	XP_005167093.1	27858342	27823303	CTTNBP2 N-terminal-like protein isoform X2
NC_007119.7	kcnd3	+	XP_005167059.1	28067305	28232039	potassium voltage-gated channel subfamily D member 3 isoform X1
NC_007119.7	ddx20	-	XP_021333937.1	28256820	28243307	probable ATP-dependent RNA helicase DDX20 isoform X2
NC_007119.7	fam212b	+	XP_005167187.1	28259517	28266171	PAK4-inhibitor INKA2 isoform X1
NC_007119.7	rap1aa	-	XP_005167080.1	28272025	28270504	ras-related protein Rap-1A isoform X1
NC_007119.7	LOC101887017	-	XP_021334132.1	28304532	28297740	leiomodin-1-like
NC_007119.7	kdm5bb	-	XP_009302264.1	28342311	28307316	lysine-specific demethylase 5B-B isoform X2
NC_007119.7	tuba8l	-	NP_997937.1	28349747	28345697	tubulin, alpha 8 like
NC_007119.7	LOC108178999	-	XP_017212974.2	28357214	28351685	kelch-like protein 12
NC_007119.7	adipor1b	+	NP_998665.1	28358161	28364941	adiponectin receptor protein 1
NC_007119.7	klhl12	+	NP_001007329.1	28371552	28383285	kelch-like protein 12
NC_007119.7	LOC110439997	-	XP_021334009.1	28386220	28385094	tyrosine-protein phosphatase non-receptor type 1-like
NC_007119.7	ptpn1	-	NP_001300615.1	28408412	28400793	tyrosine-protein phosphatase non-receptor type 1
NC_007119.7	cebpb	-	NP_571959.2	28449572	28448734	CCAAT/enhancer-binding protein beta
NC_007119.7	tmem189	+	NP_001006052.1	28453510	28462462	transmembrane protein 189
NC_007119.7	slc52a3	+	NP_001035447.1	28469653	28476139	solute carrier family 52, riboflavin transporter, member 3-A
NC_007119.7	scrt2	+	NP_998802.1	28528166	28532913	transcriptional repressor scratch 2
NC_007119.7	srxn1	+	XP_002663173.1	28547761	28549133	sulfiredoxin-1
NC_007119.7	tcf15	+	NP_571047.1	28593922	28595217	transcription factor 15
NC_007119.7	LOC100535806	+	XP_003199150.2	28612602	28624217	uncharacterized protein LOC100535806 isoform X1
NC_007119.7	mc3r	-	NP_851303.2	28655315	28654336	melanocortin receptor 3
NC_007119.7	slc13a3	+	NP_998067.1	28667280	28692672	solute carrier family 13 member 3
NC_007119.7	ocstamp	+	NP_001014362.1	28696017	28703214	osteoclast stimulatory transmembrane protein
NC_007119.7	ccser1	+	XP_021334133.1	28726911	28868452	serine-rich coiled-coil domain-containing protein 1 isoform X1
NC_007119.7	grid2	+	XP_005167218.1	28901241	29583691	glutamate receptor ionotropic, delta-2 isoform X1
NC_007119.7	atoh1a	+	NP_571166.2	29594098	29594976	protein atonal homolog 1
NC_007119.7	smarcad1a	+	NP_001018610.2	29636230	29651952	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1A
NC_007119.7	mpeg1.3	-	NP_001116782.1	29658169	29655950	uncharacterized protein LOC795504 precursor
NC_007119.7	prf1.6	-	NP_001082976.1	29677068	29672041	uncharacterized protein LOC795573 precursor
NC_007119.7	LOC795715	-	XP_021334232.1	29700260	29688502	LOW QUALITY PROTEIN: macrophage-expressed gene 1 protein-like isoform X1
NC_007119.7	prf1.5	-	XP_005167230.1	29706871	29701510	uncharacterized protein LOC559384 isoform X1
NC_007119.7	mpeg1.1	-	NP_997902.1	29713581	29710551	macrophage expressed 1, tandem duplicate 1 precursor
NC_007119.7	tspan36	+	NP_001002748.1	29726858	29734425	vertebrate transmembrane 4 superfamily-like
NC_007119.7	mapk4	+	XP_005167209.1	29749017	29764308	mitogen-activated protein kinase 4 isoform X1
NC_007119.7	slc20a2	-	XP_005167228.1	29819512	29775418	sodium-dependent phosphate transporter 2 isoform X2
NC_007119.7	hsd17b3	+	XP_005167205.1	29856060	29875221	testosterone 17-beta-dehydrogenase 3 isoform X1
NC_007119.7	ercc6l2	-	NP_001314698.1	29926922	29898714	DNA excision repair protein ERCC-6-like 2
NC_007119.7	ptch1	+	NP_001292471.1	29963024	30066178	protein patched homolog 1
NC_007119.7	fancc	+	XP_009302331.1	30117481	30155872	Fanconi anemia group C protein isoform X2
NC_007119.7	zgc:162939	-	XP_005167232.1	30316434	30172917	aminopeptidase O isoform X1
NC_007119.7	dock8	-	XP_021334135.1	30395838	30326871	dedicator of cytokinesis protein 8 isoform X2
NC_007119.7	cbwd	+	NP_998418.1	30426140	30449676	COBW domain-containing protein 1
NC_007119.7	foxd5	+	NP_571345.1	30452958	30453923	forkhead box protein D4
NC_007119.7	pgm5	+	NP_001119868.1	30456161	30494617	phosphoglucomutase-like protein 5
NC_007119.7	si:dkey-91m11.5	+	XP_021333943.1	30501170	30593521	breakpoint cluster region protein isoform X1
NC_007119.7	specc1la	+	XP_005167234.1	30619956	30661199	cytospin-A isoform X1
NC_007119.7	adora2aa	+	XP_005167233.1	30671589	30681653	adenosine receptor A2a isoform X1
NC_007119.7	c8h22orf15	+	XP_005167243.1	30692728	30697908	uncharacterized protein C22orf15 homolog
NC_007119.7	upb1	+	NP_955910.1	30699471	30730505	beta-ureidopropionase
NC_007119.7	gucd1	-	NP_001070630.1	30741912	30731780	protein GUCD1
NC_007119.7	snrpd3	+	XP_021333912.1	30743283	30745461	small nuclear ribonucleoprotein Sm D3 isoform X1
NC_007119.7	p2rx4b	+	XP_021333881.1	30747969	30755851	purinergic receptor P2X4b isoform X1
NC_007119.7	LOC101886486	+	XP_021334137.1	30772054	30774753	uncharacterized protein LOC101886486
NC_007119.7	LOC101886427	+	XP_021334136.1	30774790	30777993	uncharacterized protein LOC101886427
NC_007119.7	p2rx7	-	NP_945335.1	30779080	30758238	P2X purinoceptor 7
NC_007119.7	tas2r200.2	+	NP_001018341.1	30781040	30782002	taste receptor, type 2, member 200, tandem duplicate 2
NC_007119.7	tas2r200.1	+	NP_001034919.1	30784020	30784982	taste receptor, type 2, member 200, tandem duplicate 1
NC_007119.7	gstt1a	-	NP_001314691.1	30791076	30787745	glutathione S-transferase theta 1a
NC_007119.7	mmp11a	+	XP_021334138.1	30797529	30825415	stromelysin-3
NC_007119.7	LOC101886700	-	XP_021334139.1	30868502	30862351	uncharacterized protein LOC101886700
NC_007119.7	derl3	+	NP_957197.2	30921617	30928855	derlin-3
NC_007119.7	smarcb1a	-	XP_005167240.1	30944394	30930001	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1-A isoform X1
NC_007119.7	si:ch211-251j10.3	-	XP_009302332.1	30998135	30949970	ral guanine nucleotide dissociation stimulator isoform X2
NC_007119.7	ptgesl	+	XP_021334006.1	31008886	31012865	prostaglandin E synthase 2 isoform X1
NC_007119.7	odf2b	+	XP_005167220.1	31016501	31031052	outer dense fiber of sperm tails 2b isoform X1
NC_007119.7	snrnp200	-	NP_001116729.1	31053646	31031655	U5 small nuclear ribonucleoprotein 200 kDa helicase
NC_007119.7	slc20a1a	-	XP_005167207.1	31072338	31057575	sodium-dependent phosphate transporter 1-A isoform X1
NC_007119.7	vgll4l	-	NP_001073467.1	31107396	31099920	vestigial like 4 like
NC_007119.7	syn1	+	XP_005167235.1	31120059	31145701	synapsin-1 isoform X1
NC_007119.7	LOC100536206	+	XP_021334233.1	31207549	31208331	LOW QUALITY PROTEIN: glycosyltransferase family 92 protein F13G3.3-like
NC_007119.7	LOC100331417	+	XP_021334234.1	31214757	31218580	glycosyltransferase family 92 protein F13G3.3-like
NC_007119.7	unm_hu7912	+	XP_001340165.3	31248967	31252173	uncharacterized protein C9orf172 homolog isoform X2
NC_007119.7	gadd45ga	-	NP_991254.1	31369093	31368242	growth arrest and DNA damage-inducible protein GADD45 gamma
NC_007119.7	creb3l3l	-	XP_005167211.1	31383934	31376137	cyclic AMP-responsive element-binding protein 3 isoform X1
NC_007119.7	nim1k	-	XP_021334142.1	31393427	31387565	serine/threonine-protein kinase NIM1
NC_007119.7	znf131	-	XP_021333890.1	31416394	31406837	zinc finger protein 131 isoform X2
NC_007119.7	sepp1a	+	NP_840082.3	31437137	31442201	selenoprotein Pa precursor
NC_007119.7	ghra	-	NP_001077047.1	31571558	31465536	growth hormone receptor precursor
NC_007119.7	fbxo4	-	XP_021334145.1	31701011	31646040	F-box only protein 4 isoform X2
NC_007119.7	si:dkey-46a10.3	-	NP_001121701.1	31716074	31705179	UPF0600 protein C5orf51 homolog
NC_007119.7	oxct1a	+	NP_001007292.1	31717311	31817964	succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial
NC_007119.7	plcxd3	+	NP_001014322.1	31821484	31861533	PI-PLC X domain-containing protein 3
NC_007119.7	c7a	+	XP_009302346.1	31873021	31898848	complement component C7 isoform X2
NC_007119.7	rgs7bpa	-	NP_001070076.1	31919226	31902218	regulator of G-protein signaling 7-binding protein A
NC_007119.7	si:dkey-250l23.4	-	XP_690838.5	31938370	31923860	E3 ubiquitin-protein ligase RNF180
NC_007119.7	htr1aa	+	NP_001116793.1	31941752	31942948	5-hydroxytryptamine receptor 1A
NC_007119.7	ipo11	-	XP_005167213.1	32346289	32030846	importin-11 isoform X1
NC_007119.7	lipg	-	NP_956422.1	32385896	32377568	endothelial lipase precursor
NC_007119.7	mthfd2l	+	XP_005167203.1	32389875	32403080	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like isoform X1
NC_007119.7	epgn	+	XP_001344391.1	32407042	32412406	epigen
NC_007119.7	LOC110440016	-	XP_021334146.1	32420068	32415217	adhesion G-protein coupled receptor F1-like
NC_007119.7	LOC101887095	-	XP_021334147.1	32428728	32424343	adhesion G protein-coupled receptor F5-like
NC_007119.7	si:dkey-164f24.2	-	XP_005167251.1	32497579	32483477	uncharacterized protein si:dkey-164f24.2 isoform X2
NC_007119.7	LOC559859	-	XP_009302349.1	32503957	32499559	Rieske domain-containing protein-like isoform X2
NC_007119.7	ncs1b	+	XP_021333931.1	32516716	32596620	neuronal calcium sensor 1 isoform X1
NC_007119.7	LOC101882414	-	XP_009302350.1	32561340	32557292	uncharacterized protein LOC101882414
NC_007119.7	hmcn2	+	XP_001920501.5	32613916	32784870	hemicentin-1
NC_007119.7	zgc:194839	-	XP_021333833.1	32803236	32801909	uncharacterized protein LOC100005569 isoform X1
NC_007119.7	si:dkey-56i24.1	-	NP_001116761.1	32877998	32876692	uncharacterized protein LOC568129
NC_007119.7	angptl2b	+	XP_005167223.1	33035809	33049514	angiopoietin-related protein 2 isoform X1
NC_007119.7	ralgps1	-	NP_001093616.1	33102430	32915183	ras-specific guanine nucleotide-releasing factor RalGPS1
NC_007119.7	si:dkey-191c17.2	+	NP_001116797.1	33106026	33109020	uncharacterized protein LOC100005628
NC_007119.7	zbtb34	-	NP_001116183.1	33134027	33132505	zinc finger and BTB domain-containing protein 34
NC_007119.7	lmx1bb	-	NP_001020338.2	33381382	33261220	LIM homeobox transcription factor 1, beta 1
NC_007119.7	mvb12bb	-	XP_021333831.1	33529036	33421221	family with sequence similarity 125, member B isoform X2
NC_007119.7	pbx3b	-	XP_009302366.1	34051513	33906426	pre-B-cell leukemia transcription factor 3 isoform X7
NC_007119.7	gapvd1	-	XP_009302368.1	34402817	34342538	GTPase-activating protein and VPS9 domain-containing protein 1 isoform X1
NC_007119.7	LOC573060	+	XP_009302372.1	34434571	34436083	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC100006889	+	XP_009302373.1	34439278	34440790	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	zgc:77614	+	XP_009302367.1	34443985	34445497	uncharacterized protein LOC393868 isoform X1
NC_007119.7	si:busm1-37i06.3	+	XP_009302374.1	34448696	34450208	uncharacterized protein LOC368567 isoform X1
NC_007119.7	LOC100006815	+	XP_009302377.1	34476655	34483676	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC100329825	+	XP_009302375.1	34486882	34488394	E3 ubiquitin-protein ligase RBBP6 isoform X1
NC_007119.7	LOC101882874	+	XP_017212983.1	34527465	34528977	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC110440030	+	XP_021334236.1	34532180	34533692	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC100535522	+	XP_009302394.1	34541027	34555902	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC100535555	+	XP_017212979.1	34563209	34564721	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC100535429	+	XP_017212990.1	34567889	34569394	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC100006401	+	XP_017212986.1	34572585	34574097	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC100002202	+	XP_021334240.1	34629398	34630910	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC100329917	+	XP_017212988.1	34685633	34717259	E3 ubiquitin-protein ligase RBBP6-like isoform X3
NC_007119.7	LOC103911535	+	XP_009302388.1	34720444	34726818	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	hpdb	+	NP_001003742.1	34732025	34741838	4-hydroxyphenylpyruvate dioxygenase
NC_007119.7	setd1bb	-	XP_009302386.1	34761575	34744481	histone-lysine N-methyltransferase SETD1B isoform X1
NC_007119.7	LOC100536005	+	XP_009302385.1	34923181	34924693	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC100536964	+	XP_009302384.1	34927891	34929403	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC101885891	+	XP_005167266.1	34932611	34933813	E3 ubiquitin-protein ligase RBBP6-like isoform X2
NC_007119.7	LOC103911531	+	XP_009302381.1	34972923	34974336	E3 ubiquitin-protein ligase RBBP6-like
NC_007119.7	LOC100007069	+	XP_001923623.1	34988667	34989869	E3 ubiquitin-protein ligase RBBP6-like isoform X2
NC_007119.7	LOC100007049	+	XP_009302379.1	34998693	35000205	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	LOC100007007	+	XP_021334235.1	35032800	35034312	E3 ubiquitin-protein ligase RBBP6-like isoform X1
NC_007119.7	si:dkeyp-14d3.1	+	XP_009302406.1	35213199	35760227	transmembrane protein 132C isoform X2
NC_007119.7	slc15a4	-	NP_001307458.1	35960524	35810087	solute carrier family 15 member 4
NC_007119.7	glt1d1	+	XP_005167303.3	35964702	36058636	glycosyltransferase 1 domain-containing protein 1
NC_007119.7	LOC100332191	-	XP_021334148.1	36125108	36061630	transmembrane protein 132C
NC_007119.7	si:dkey-33b17.1	-	XP_009302401.1	36140145	36131979	H-2 class II histocompatibility antigen, A-Q alpha chain
NC_007119.7	si:dkey-33b17.3	+	NP_001074102.2	36142743	36145990	uncharacterized protein LOC563286
NC_007119.7	si:busm1-48c11.3	-	NP_001007206.1	36287000	36283723	uncharacterized protein LOC368614 precursor
NC_007119.7	si:busm1-194e12.12	+	NP_001007207.2	36288261	36289618	MHC class II beta precursor
NC_007119.7	LOC103911540	-	XP_009302405.1	36327326	36325671	H-2 class II histocompatibility antigen, E-S beta chain-like
NC_007119.7	LOC110440035	+	XP_021334248.1	36338437	36340114	DLA class II histocompatibility antigen, DR-1 beta chain-like
NC_007119.7	si:zfos-367g9.1	+	XP_005167290.2	36354163	36362640	mamu class II histocompatibility antigen, DR alpha chain-like
NC_007119.7	si:busm1-104n07.3	-	XP_005167291.1	36370550	36365653	H-2 class II histocompatibility antigen, E-S beta chain
NC_007119.7	si:busm1-160c18.6	-	NP_001007049.3	36387349	36378205	uncharacterized protein LOC368748 precursor
NC_007119.7	si:zfos-2070c2.3	-	XP_009302413.1	36412791	36399144	rano class II histocompatibility antigen, A beta chain-like
NC_007119.7	si:busm1-194e12.8	+	NP_001007430.1	36416323	36420699	uncharacterized protein LOC368816 precursor
NC_007119.7	mhc2dab	-	NP_571551.2	36469092	36467425	major histocompatibility complex class II DAB precursor
NC_007119.7	si:busm1-266f07.2	-	NP_001004521.2	36475271	36473270	uncharacterized protein LOC368878 precursor
NC_007119.7	slc7a4	+	NP_919408.2	36503862	36512794	cationic amino acid transporter 4
NC_007119.7	ccdc157	-	XP_002663220.3	36554563	36543520	coiled-coil domain-containing protein 157
NC_007119.7	sf3a1	+	XP_005167288.1	36560211	36569884	splicing factor 3A subunit 1 isoform X1
NC_007119.7	pold2	+	NP_998468.1	36570828	36579426	DNA polymerase delta subunit 2
NC_007119.7	pqbp1	+	NP_001002435.1	36582983	36589203	polyglutamine-binding protein 1
