Chromosome	Gene_id	Strand	Protein_id	Start	Stop	Transcript_id	Gene_name
14	ENSDARG00000077943	-	ENSDARP00000141758	45558488	45552822	ENSDART00000165060	ints5
14	ENSDARG00000093006	+	ENSDARP00000142578	45559566	45564190	ENSDART00000173152	rarres3
14	ENSDARG00000076563	+	ENSDARP00000145907	45566305	45570946	ENSDART00000185899	rarres3l
14	ENSDARG00000079854	-	ENSDARP00000068527	45595676	45575703	ENSDART00000074038	scyl1
14	ENSDARG00000078423	+	ENSDARP00000102754	45596699	45597166	ENSDART00000110429	zgc:194285
14	ENSDARG00000079150	-	ENSDARP00000132120	45604530	45604031	ENSDART00000167016	si:ch211-276i12.9
14	ENSDARG00000105412	+	ENSDARP00000142302	45608707	45609027	ENSDART00000173248	si:ch211-276i12.11
14	ENSDARG00000100956	+	ENSDARP00000136949	45645226	45669752	ENSDART00000168278	si:ch211-276i12.4
14	ENSDARG00000026926	+	ENSDARP00000096234	45676702	45699342	ENSDART00000105461	rom1b
14	ENSDARG00000101564	-	ENSDARP00000132924	45702598	45699275	ENSDART00000165727	si:dkey-226n24.1
14	ENSDARG00000076189	+	ENSDARP00000097967	45702676	45772406	ENSDART00000112470	ccdc88b
14	ENSDARG00000029609	-	ENSDARP00000043750	45967539	45790433	ENSDART00000043751	macrod1
14	ENSDARG00000075597	+	ENSDARP00000098497	45925810	45927957	ENSDART00000114790	flrt1b
14	ENSDARG00000030938	+	ENSDARP00000047715	45977293	45997243	ENSDART00000047716	fermt3b
14	ENSDARG00000038870	+	ENSDARP00000112935	46003995	46018059	ENSDART00000145241	slu7
14	ENSDARG00000059944	+	ENSDARP00000149953	46021418	46023679	ENSDART00000190087	c1qtnf2
14	ENSDARG00000077726	+	ENSDARP00000099826	46028405	46040447	ENSDART00000113469	nocta
14	ENSDARG00000019459	-	ENSDARP00000036411	46067258	46048520	ENSDART00000038670	elf2a
14	ENSDARG00000071353	-	ENSDARP00000107832	46113292	46080408	ENSDART00000124925	MGARP
14	ENSDARG00000103101	-	ENSDARP00000140562	46117245	46114934	ENSDART00000172166	si:ch211-235e9.6
14	ENSDARG00000003213	+	ENSDARP00000015464	46119035	46154349	ENSDART00000017785	naa15a
14	ENSDARG00000074684	-	ENSDARP00000131770	46173232	46157797	ENSDART00000164321	mlsl
14	ENSDARG00000052290	+	ENSDARP00000068605	46177789	46182498	ENSDART00000074116	rab33ba
14	ENSDARG00000026616	-	ENSDARP00000033334	46197942	46191044	ENSDART00000031640	zgc:113425
14	ENSDARG00000038858	-	ENSDARP00000056733	46213449	46200678	ENSDART00000056734	setd7
14	ENSDARG00000071345	+	ENSDARP00000114342	46216830	46219627	ENSDART00000136045	mgst2
14	ENSDARG00000105411	-	ENSDARP00000142628	46225600	46223487	ENSDART00000172788	si:ch211-113d11.5
14	ENSDARG00000105351	-	ENSDARP00000142216	46237960	46234196	ENSDART00000173245	si:ch211-113d11.6
14	ENSDARG00000105494	-	ENSDARP00000142345	46259408	46250898	ENSDART00000172890	si:ch211-113d11.8
14	ENSDARG00000052277	+	ENSDARP00000114924	46274695	46300919	ENSDART00000134363	cabp2b
14	ENSDARG00000007576	-	ENSDARP00000145316	46310202	46305377	ENSDART00000188713	crybb1l1
14	ENSDARG00000032929	+	ENSDARP00000142305	46313759	46320073	ENSDART00000172902	cryba1l1
14	ENSDARG00000041332	+	ENSDARP00000060576	46343798	46352045	ENSDART00000060577	tmem33
14	ENSDARG00000011094	-	ENSDARP00000146428	46374311	46358206	ENSDART00000185803	ccna2
14	ENSDARG00000059911	-	ENSDARP00000078268	46394940	46377022	ENSDART00000083833	bbs7
14	ENSDARG00000026406	+	ENSDARP00000033328	46411084	46434008	ENSDART00000032342	anxa5a
14	ENSDARG00000039963	-	ENSDARP00000130745	46442337	46441748	ENSDART00000158770	fgfbp1b
14	ENSDARG00000039964	-	ENSDARP00000058465	46451236	46450593	ENSDART00000058466	fgfbp2a
14	ENSDARG00000039966	-	ENSDARP00000140084	46616270	46462076	ENSDART00000161010	prom1a
14	ENSDARG00000073999	-	ENSDARP00000102349	46675778	46634032	ENSDART00000113285	tapt1a
14	ENSDARG00000109256	+	ENSDARP00000148203	46722493	46722938	ENSDART00000185396	CU855906.1
14	ENSDARG00000019579	-	ENSDARP00000124510	46832723	46684644	ENSDART00000149571	ldb2a
14	ENSDARG00000040190	-	ENSDARP00000058788	46897004	46877112	ENSDART00000058789	qdpra
14	ENSDARG00000040198	-	ENSDARP00000143687	47314009	47004322	ENSDART00000178523	fstl5
14	ENSDARG00000005482	-	ENSDARP00000152994	48033071	47789841	ENSDART00000193115	rapgef2
14	ENSDARG00000038835	+	ENSDARP00000107677	48045282	48064780	ENSDART00000124773	ppid
14	ENSDARG00000038834	-	ENSDARP00000056711	48103034	48071293	ENSDART00000056712	etfdh
14	ENSDARG00000090071	-	ENSDARP00000137277	48245783	48110746	ENSDART00000172452	rxfp1
14	ENSDARG00000115504	-	ENSDARP00000149195	48348571	48308458	ENSDART00000185822	CABZ01080056.1
14	ENSDARG00000101072	-	ENSDARP00000131996	48761690	48741335	ENSDART00000166463	cnot6b
14	ENSDARG00000098209	-	ENSDARP00000140806	48786534	48767437	ENSDART00000169730	si:ch211-199b20.3
14	ENSDARG00000102956	+	ENSDARP00000131853	48821260	48843072	ENSDART00000161454	mmp17b
14	ENSDARG00000099923	+	ENSDARP00000136371	48863087	48920534	ENSDART00000167810	zgc:154054
14	ENSDARG00000002217	-	ENSDARP00000023570	48938921	48934914	ENSDART00000021736	scocb
14	ENSDARG00000086245	-	ENSDARP00000104599	48960687	48944747	ENSDART00000124192	si:dkeyp-121d2.7
14	ENSDARG00000071336	+	ENSDARP00000136013	48964791	48970061	ENSDART00000165514	mif
14	ENSDARG00000063663	+	ENSDARP00000087664	48985042	48995941	ENSDART00000093232	clp1
14	ENSDARG00000087417	+	ENSDARP00000104903	49007501	49028587	ENSDART00000128508	zdhhc5b
14	ENSDARG00000014233	-	ENSDARP00000026858	49063116	49040805	ENSDART00000021260	sept8b
14	ENSDARG00000019963	-	ENSDARP00000003500	49096165	49079296	ENSDART00000023654	sfxn1
14	ENSDARG00000030224	-	ENSDARP00000042420	49133075	49119680	ENSDART00000042421	ppp2ca
14	ENSDARG00000060018	+	ENSDARP00000078554	49135444	49136524	ENSDART00000084119	si:ch1073-44g3.1
14	ENSDARG00000060016	+	ENSDARP00000156812	49153369	49210490	ENSDART00000186170	nsd1a
14	ENSDARG00000043359	+	ENSDARP00000105253	49224790	49244365	ENSDART00000128744	rmnd5b
14	ENSDARG00000060007	-	ENSDARP00000078539	49298101	49264186	ENSDART00000084104	n4bp3
14	ENSDARG00000013335	+	ENSDARP00000124518	49298101	49360405	ENSDART00000148882	anxa6
14	ENSDARG00000043342	-	ENSDARP00000063624	49460366	49444368	ENSDART00000063625	gpx3
14	ENSDARG00000023988	+	ENSDARP00000140168	49462871	49488955	ENSDART00000167713	dctn4
14	ENSDARG00000106873	+	ENSDARP00000156813	49627983	49665640	ENSDART00000178639	LO018188.1
14	ENSDARG00000114067	+	ENSDARP00000157611	49684125	49756605	ENSDART00000192515	tspan17
14	ENSDARG00000105261	-	ENSDARP00000135800	49859402	49811944	ENSDART00000164967	nfkb1
14	ENSDARG00000099749	-	ENSDARP00000141341	49896492	49865864	ENSDART00000168142	ube2d2l
14	ENSDARG00000102831	-	ENSDARP00000131503	49992312	49948672	ENSDART00000159988	fam193b
14	ENSDARG00000101961	-	ENSDARP00000136479	50027395	49997413	ENSDART00000168510	abhd18
14	ENSDARG00000113547	+	ENSDARP00000149442	50034196	50059783	ENSDART00000190301	LO018202.1
14	ENSDARG00000104945	+	ENSDARP00000135627	50771283	50803941	ENSDART00000158723	sncb
14	ENSDARG00000109686	+	ENSDARP00000155908	50808191	50815263	ENSDART00000183649	si:ch211-59p23.1
14	ENSDARG00000068586	-	ENSDARP00000144259	50892417	50839284	ENSDART00000174562	CU302253.1
14	ENSDARG00000068582	+	ENSDARP00000153402	50937852	50971908	ENSDART00000146918	rnf44
14	ENSDARG00000052374	-	ENSDARP00000033367	51014270	50994641	ENSDART00000029797	faf2
14	ENSDARG00000052371	+	ENSDARP00000068705	51015222	51017789	ENSDART00000074216	higd2a
14	ENSDARG00000052368	-	ENSDARP00000143798	51038872	51023956	ENSDART00000178932	cltb
14	ENSDARG00000114870	+	ENSDARP00000154609	51056605	51115055	ENSDART00000184118	CABZ01078594.1
14	ENSDARG00000103854	+	ENSDARP00000140242	51056605	51139378	ENSDART00000159639	pdlim7
14	ENSDARG00000099034	-	ENSDARP00000139881	51618987	51164528	ENSDART00000170949	unc5a
14	ENSDARG00000098158	+	ENSDARP00000140621	52323341	52353324	ENSDART00000161245	cpxm1b
14	ENSDARG00000102463	+	ENSDARP00000140728	52358780	52366473	ENSDART00000158277	cox18
14	ENSDARG00000104138	+	ENSDARP00000139497	52369321	52379643	ENSDART00000157833	igfbp7
14	ENSDARG00000098783	-	ENSDARP00000142035	52408305	52380542	ENSDART00000167045	polr2b
14	ENSDARG00000102934	+	ENSDARP00000136600	52408663	52417258	ENSDART00000163856	noa1
14	ENSDARG00000103046	-	ENSDARP00000136293	52428359	52421858	ENSDART00000164272	rest
14	ENSDARG00000104404	+	ENSDARP00000135827	52440540	52466927	ENSDART00000168437	b4galt1l
14	ENSDARG00000098334	-	ENSDARP00000137440	52480583	52476690	ENSDART00000158353	exosc3
14	ENSDARG00000098822	+	ENSDARP00000138037	52480583	52517781	ENSDART00000169164	tcerg1a
14	ENSDARG00000104291	-	ENSDARP00000139756	52521458	52520206	ENSDART00000172110	GPR151
14	ENSDARG00000100093	-	ENSDARP00000133968	52552757	52525589	ENSDART00000170107	ppp2r2ca
14	ENSDARG00000102317	+	ENSDARP00000130503	52565665	52568332	ENSDART00000168874	rpl26
14	ENSDARG00000101794	+	ENSDARP00000149688	52565665	52568332	ENSDART00000188151	atp6v0e1
14	ENSDARG00000098660	-	ENSDARP00000136447	52583019	52576343	ENSDART00000166924	CU469526.1
15	ENSDARG00000068493	-	ENSDARP00000139371	20708	18308	ENSDART00000161218	cyp2y3
15	ENSDARG00000101423	-	ENSDARP00000089848	32129	16177	ENSDART00000099074	cyp2y3
15	ENSDARG00000112045	+	ENSDARP00000146228	59417	85774	ENSDART00000187260	AXL
15	ENSDARG00000101324	-	ENSDARP00000151245	107894	106319	ENSDART00000193184	apoa1b
15	ENSDARG00000105271	-	ENSDARP00000134573	163584	119059	ENSDART00000163597	BX640522.1
15	ENSDARG00000103467	-	ENSDARP00000132730	252782	168052	ENSDART00000163441	limk1a
15	ENSDARG00000007264	+	ENSDARP00000129582	404891	413541	ENSDART00000155682	nipsnap2
15	ENSDARG00000040314	-	ENSDARP00000058992	419595	414180	ENSDART00000058993	psph
15	ENSDARG00000090943	-	ENSDARP00000136435	461307	455069	ENSDART00000161049	CABZ01033205.1
15	ENSDARG00000087814	-	ENSDARP00000110855	476750	464430	ENSDART00000131049	mfrp
15	ENSDARG00000019772	+	ENSDARP00000015169	478537	496441	ENSDART00000018062	si:ch1073-280e3.1
15	ENSDARG00000007722	-	ENSDARP00000129549	503550	500342	ENSDART00000155472	nudt8
15	ENSDARG00000076839	+	ENSDARP00000093050	509130	516330	ENSDART00000102274	ftr86
15	ENSDARG00000069968	+	ENSDARP00000128034	521904	541518	ENSDART00000154594	pcsk7
15	ENSDARG00000045408	-	ENSDARP00000129595	547861	543816	ENSDART00000154617	tagln
15	ENSDARG00000090969	-	ENSDARP00000127610	563112	557086	ENSDART00000156744	cbln18
15	ENSDARG00000087476	-	ENSDARP00000108441	575772	572315	ENSDART00000124170	cbln20
15	ENSDARG00000086223	+	ENSDARP00000128748	577754	581851	ENSDART00000155799	si:ch73-144d13.4
15	ENSDARG00000097812	-	ENSDARP00000154550	590785	587009	ENSDART00000189367	si:ch73-144d13.5
15	ENSDARG00000069966	-	ENSDARP00000144869	601965	592727	ENSDART00000188882	alox5b.3
15	ENSDARG00000096828	-	ENSDARP00000127953	615110	611346	ENSDART00000154224	si:ch73-144d13.7
15	ENSDARG00000098031	+	ENSDARP00000129807	618985	623431	ENSDART00000156007	si:ch73-144d13.8
15	ENSDARG00000097620	+	ENSDARP00000155502	618985	633147	ENSDART00000181518	si:ch211-210b2.1
15	ENSDARG00000095212	-	ENSDARP00000128098	651463	648026	ENSDART00000156860	si:ch211-210b2.4
15	ENSDARG00000096927	-	ENSDARP00000128104	660148	656317	ENSDART00000153587	si:ch211-210b2.3
15	ENSDARG00000009402	-	ENSDARP00000128716	669404	665400	ENSDART00000153687	si:ch211-210b2.2
15	ENSDARG00000074365	-	ENSDARP00000140334	684430	673739	ENSDART00000161685	zgc:171901
15	ENSDARG00000097281	-	ENSDARP00000107796	694768	687754	ENSDART00000131040	zgc:174574
15	ENSDARG00000096906	+	ENSDARP00000127909	714421	721334	ENSDART00000153847	si:dkey-7i4.24
15	ENSDARG00000097180	-	ENSDARP00000144086	733758	724235	ENSDART00000177867	si:dkey-7i4.21
15	ENSDARG00000108987	-	ENSDARP00000129335	738801	736634	ENSDART00000153874	si:dkey-7i4.19
15	ENSDARG00000087249	-	ENSDARP00000141075	754641	724235	ENSDART00000157492	znf1011
15	ENSDARG00000097551	-	ENSDARP00000148971	766013	749232	ENSDART00000190648	si:dkey-7i4.15
15	ENSDARG00000086897	+	ENSDARP00000119925	792854	805027	ENSDART00000136137	si:dkey-7i4.1
15	ENSDARG00000098032	+	ENSDARP00000128185	808977	813876	ENSDART00000153549	si:dkey-7i4.8
15	ENSDARG00000032285	+	ENSDARP00000131487	808977	822157	ENSDART00000158174	zgc:113294
15	ENSDARG00000112960	+	ENSDARP00000128881	824196	827297	ENSDART00000155608	si:dkey-7i4.7
15	ENSDARG00000079035	+	ENSDARP00000098658	841876	843507	ENSDART00000115077	zgc:174573
15	ENSDARG00000079010	+	ENSDARP00000149926	847127	848968	ENSDART00000188586	si:dkey-7i4.5
15	ENSDARG00000097481	+	ENSDARP00000156241	851519	860130	ENSDART00000186708	si:dkey-77f5.11
15	ENSDARG00000097134	+	ENSDARP00000143475	864811	869002	ENSDART00000174813	si:dkey-77f5.11
15	ENSDARG00000096901	+	ENSDARP00000147859	864811	884225	ENSDART00000192053	si:dkey-7i4.10
15	ENSDARG00000095708	+	ENSDARP00000149937	889085	893287	ENSDART00000193867	si:dkey-7i4.9
15	ENSDARG00000097255	+	ENSDARP00000137641	905114	907984	ENSDART00000157483	si:dkey-77f5.13
15	ENSDARG00000098027	-	ENSDARP00000128467	923012	920476	ENSDART00000155285	si:dkey-77f5.14
15	ENSDARG00000020548	+	ENSDARP00000129256	935181	941653	ENSDART00000154248	si:dkey-77f5.10
15	ENSDARG00000043085	-	ENSDARP00000129360	951116	942552	ENSDART00000153780	alox5b.1
15	ENSDARG00000069957	-	ENSDARP00000139402	1001175	926640	ENSDART00000160730	zgc:162936
15	ENSDARG00000043089	+	ENSDARP00000128135	966717	976100	ENSDART00000156586	alox5b.2
15	ENSDARG00000074544	+	ENSDARP00000101464	966717	992623	ENSDART00000115172	znf1007
15	ENSDARG00000096941	+	ENSDARP00000129455	1005190	1010265	ENSDART00000157310	si:dkey-77f5.8
15	ENSDARG00000093143	-	ENSDARP00000127779	1020262	1017457	ENSDART00000156003	znf1010
15	ENSDARG00000097808	-	ENSDARP00000129804	1020262	1025323	ENSDART00000153569	si:dkey-77f5.4
15	ENSDARG00000087331	-	ENSDARP00000108716	1036785	1033323	ENSDART00000123844	si:dkey-77f5.3
15	ENSDARG00000063621	-	ENSDARP00000087565	1065933	1045600	ENSDART00000093133	aadac
15	ENSDARG00000077497	+	ENSDARP00000129272	1089122	1103361	ENSDART00000156202	igsf10
15	ENSDARG00000069945	+	ENSDARP00000128926	1119214	1120251	ENSDART00000154780	p2ry12
15	ENSDARG00000069944	+	ENSDARP00000128832	1137337	1140834	ENSDART00000155392	p2ry13
15	ENSDARG00000077301	+	ENSDARP00000144799	1148103	1162041	ENSDART00000188011	mlf1
15	ENSDARG00000063624	+	ENSDARP00000087584	1167211	1194566	ENSDART00000093152	gfm1
15	ENSDARG00000043102	-	ENSDARP00000143725	1197319	1181443	ENSDART00000177869	lxn
15	ENSDARG00000101379	+	ENSDARP00000132899	1199407	1210546	ENSDART00000163827	mfsd1
15	ENSDARG00000035175	+	ENSDARP00000092901	1397907	1433753	ENSDART00000102125	schip1
15	ENSDARG00000038878	+	ENSDARP00000129202	1440398	1448381	ENSDART00000153685	il12a
15	ENSDARG00000086712	-	ENSDARP00000156303	1484462	1453538	ENSDART00000191651	si:dkeyp-97b10.3
15	ENSDARG00000038879	-	ENSDARP00000116409	1533871	1494675	ENSDART00000133943	ift80
15	ENSDARG00000038882	+	ENSDARP00000108838	1535765	1572998	ENSDART00000130413	smc4
15	ENSDARG00000079238	-	ENSDARP00000056771	1584075	1577442	ENSDART00000056772	trim59
15	ENSDARG00000058917	-	ENSDARP00000076314	1590778	1589883	ENSDART00000081875	nnr
15	ENSDARG00000023190	-	ENSDARP00000039386	1622353	1598310	ENSDART00000034456	kpna4
15	ENSDARG00000089641	-	ENSDARP00000109769	1651508	1631230	ENSDART00000127396	ppm1lb
15	ENSDARG00000015676	+	ENSDARP00000012858	1654475	1672169	ENSDART00000021299	nmd3
15	ENSDARG00000091658	-	ENSDARP00000127984	1682779	1682541	ENSDART00000155579	sptssb
15	ENSDARG00000058960	+	ENSDARP00000076378	1705172	1710533	ENSDART00000081940	otol1b
15	ENSDARG00000015968	-	ENSDARP00000013482	1730685	1719211	ENSDART00000023153	rabgef1l
15	ENSDARG00000058994	-	ENSDARP00000154360	1745406	1734446	ENSDART00000182311	stx1a
15	ENSDARG00000063596	-	ENSDARP00000087506	1765007	1750099	ENSDART00000093074	bud23
15	ENSDARG00000100108	+	ENSDARP00000132246	1766801	1792174	ENSDART00000159032	cul3b
15	ENSDARG00000087489	+	ENSDARP00000109776	1798356	1802034	ENSDART00000126253	fam124b
15	ENSDARG00000059029	-	ENSDARP00000153136	1821824	1804825	ENSDART00000180230	mmp28
15	ENSDARG00000070019	-	ENSDARP00000093187	1843729	1825635	ENSDART00000102410	taf15
15	ENSDARG00000059035	-	ENSDARP00000123832	1880189	1848506	ENSDART00000149703	porb
15	ENSDARG00000027803	+	ENSDARP00000123843	1891830	1897666	ENSDART00000150104	sbds
15	ENSDARG00000075327	-	ENSDARP00000128864	2010744	1900157	ENSDART00000155688	dock10
15	ENSDARG00000075713	-	ENSDARP00000018280	2188156	2182625	ENSDART00000009564	shox2
15	ENSDARG00000033987	+	ENSDARP00000115740	2191908	2413859	ENSDART00000147710	rsrc1
15	ENSDARG00000059231	+	ENSDARP00000145567	2421840	2470804	ENSDART00000193772	hephl1a
15	ENSDARG00000025285	+	ENSDARP00000034149	2476147	2489789	ENSDART00000035939	panx1a
15	ENSDARG00000057677	-	ENSDARP00000074848	2493767	2490239	ENSDART00000080398	neu4
15	ENSDARG00000079659	+	ENSDARP00000127643	2500511	2503165	ENSDART00000153497	wdr53
15	ENSDARG00000030949	-	ENSDARP00000047012	2519579	2511040	ENSDART00000047013	srprb
15	ENSDARG00000043134	+	ENSDARP00000063328	2520355	2543395	ENSDART00000063329	cux1b
15	ENSDARG00000090421	+	ENSDARP00000143388	2559906	2578139	ENSDART00000178505	SH2B2
15	ENSDARG00000079415	-	ENSDARP00000103392	2596082	2590782	ENSDART00000114923	dnajc30b
15	ENSDARG00000097665	-	ENSDARP00000134803	2610518	2604155	ENSDART00000157159	si:ch211-235m3.10
15	ENSDARG00000058880	-	ENSDARP00000076279	2632856	2632228	ENSDART00000081840	cldnj
15	ENSDARG00000043128	-	ENSDARP00000063319	2640771	2640146	ENSDART00000063320	cldne
15	ENSDARG00000043133	-	ENSDARP00000118625	2652573	2651876	ENSDART00000146094	cldnf
15	ENSDARG00000069888	-	ENSDARP00000092862	2657452	2656836	ENSDART00000102086	cldna
15	ENSDARG00000079385	-	ENSDARP00000097573	2726459	2700905	ENSDART00000108856	si:ch211-235m3.5
15	ENSDARG00000034313	-	ENSDARP00000106662	2753991	2730970	ENSDART00000129380	ppp5c
15	ENSDARG00000041502	-	ENSDARP00000060838	2803311	2779788	ENSDART00000060839	tgfb1a
15	ENSDARG00000019442	-	ENSDARP00000024424	2841675	2820770	ENSDART00000026145	CABZ01086041.1
15	ENSDARG00000023508	-	ENSDARP00000139623	2855433	2852162	ENSDART00000168300	ankrd49
15	ENSDARG00000105014	+	ENSDARP00000139437	2857874	2887240	ENSDART00000163434	mre11a
15	ENSDARG00000030758	-	ENSDARP00000043225	2903473	2889515	ENSDART00000043226	guca1c
15	ENSDARG00000099645	-	ENSDARP00000141630	2973100	2933551	ENSDART00000163131	zgc:153184
15	ENSDARG00000091207	-	ENSDARP00000106018	2985597	2976122	ENSDART00000129886	mlnr
15	ENSDARG00000105503	-	ENSDARP00000142394	3077931	2989637	ENSDART00000172842	fndc3a
15	ENSDARG00000103359	-	ENSDARP00000155036	3094514	3089214	ENSDART00000179719	slitrk5a
15	ENSDARG00000090687	+	ENSDARP00000108621	3128298	3159446	ENSDART00000130968	rcbtb2
15	ENSDARG00000074984	+	ENSDARP00000100524	3219134	3223448	ENSDART00000113532	MTUS2
15	ENSDARG00000079914	-	ENSDARP00000107042	3252665	3246344	ENSDART00000131173	stoml3a
15	ENSDARG00000113542	+	ENSDARP00000145736	3252665	3251221	ENSDART00000189565	LO017656.2
15	ENSDARG00000063539	-	ENSDARP00000146909	3277628	3255571	ENSDART00000189094	slc25a15a
15	ENSDARG00000099555	+	ENSDARP00000155088	3284684	3372979	ENSDART00000179778	foxo1a
15	ENSDARG00000103149	-	ENSDARP00000137474	3534577	3456325	ENSDART00000158150	cog6
15	ENSDARG00000115101	+	ENSDARP00000153489	3539259	3651473	ENSDART00000190377	LHFPL6
15	ENSDARG00000058869	+	ENSDARP00000076241	3675026	3688940	ENSDART00000081802	CABZ01040556.1
15	ENSDARG00000062552	-	ENSDARP00000085057	3736139	3735070	ENSDART00000090624	lpar6a
15	ENSDARG00000078683	+	ENSDARP00000101485	3766123	3781168	ENSDART00000112698	zmp:0000000524
15	ENSDARG00000104631	+	ENSDARP00000156746	3766123	3793328	ENSDART00000181467	CABZ01061592.2
15	ENSDARG00000091727	+	ENSDARP00000102429	3808996	3816757	ENSDART00000110227	CABZ01061592.1
15	ENSDARG00000112977	+	ENSDARP00000151452	3827706	3921505	ENSDART00000183315	CABZ01061591.1
15	ENSDARG00000112337	-	ENSDARP00000155481	3827706	3929710	ENSDART00000189741	mindy4b
15	ENSDARG00000102890	-	ENSDARP00000140380	3956724	3948243	ENSDART00000171202	clrn1
15	ENSDARG00000105008	-	ENSDARP00000140413	3963647	3957878	ENSDART00000172146	gpr171
15	ENSDARG00000099495	-	ENSDARP00000140643	3976000	3972184	ENSDART00000168061	si:ch73-309g22.1
15	ENSDARG00000104648	-	ENSDARP00000132598	4011011	4009574	ENSDART00000158029	CR626884.4
15	ENSDARG00000117109	-	ENSDARP00000150002	4023067	4021614	ENSDART00000179889	CR626884.6
15	ENSDARG00000103305	-	ENSDARP00000130181	4037624	4036711	ENSDART00000160905	P2RY14
15	ENSDARG00000116123	-	ENSDARP00000145975	4053147	4050100	ENSDART00000189076	CR626884.5
15	ENSDARG00000100595	-	ENSDARP00000137351	4067129	4062812	ENSDART00000161204	CR626884.2
15	ENSDARG00000100378	-	ENSDARP00000140609	4092215	4087738	ENSDART00000166307	si:dkey-83h2.3
15	ENSDARG00000112483	-	ENSDARP00000154968	4119548	4104926	ENSDART00000185583	rnf168
15	ENSDARG00000104834	-	ENSDARP00000141100	4152580	4128562	ENSDART00000171942	ANO7
15	ENSDARG00000102142	-	ENSDARP00000135807	4313797	4172391	ENSDART00000170562	ece2b
