Gene 1	Gene 2	id %	som %	E-value
or121-1 (NP_001124287.1)	or122-1 (XP_009289715.1)	52%	71%	4e-113
or122-1 (XP_009289715.1)	si:ch1073-166e24.4 (XP_001920470.3)	50%	69%	7e-106
si:ch1073-166e24.4 (XP_001920470.3)	or122-2 (NP_571205.1)	49%	69%	6e-104
or113-1 (NP_001124274.1)	or113-2 (NP_001124289.1)	80%	91%	0.0
or113-2 (NP_001124289.1)	si:ch1073-22e3.1 (XP_017206584.1)	78%	88%	4e-155
si:ch1073-22e3.1 (XP_017206584.1)	si:cabz01018874.2 (XP_021322218.1)	76%	88%	4e-164
si:cabz01018874.2 (XP_021322218.1)	or114-1 (XP_009289722.1)	45%	66%	5e-92
or114-1 (XP_009289722.1)	or112-1 (XP_003200052.2)	38%	58%	2e-70
or112-1 (XP_003200052.2)	si:ch1073-22e3.4 (XP_009289741.1)	41%	58%	8e-76
her8.2 (XP_005157519.1)	her13 (NP_001017901.1)	33%	52%	3e-30
rab4b (NP_001004002.1)	rhoub (NP_001017784.2)	29%	46%	3e-16
LOC103908802 (XP_021321993.1)	LOC110437944 (XP_021322230.1)	98%	99%	0.0
scn4ba (NP_001071038.1)	scn2b (NP_001333341.1)	30%	53%	4e-19
scn2b (NP_001333341.1)	LOC101884926 (XP_005157553.1)	26%	45%	1e-07
clca1 (NP_001292518.1)	LOC101886645 (XP_017206632.1)	64%	78%	0.0
LOC101886645 (XP_017206632.1)	clca5.2 (XP_009289819.2)	77%	85%	0.0
or130-1 (NP_001103787.1)	si:ch211-24o8.2 (XP_009289844.1)	95%	97%	0.0
dhrs11b (NP_001002143.2)	zgc:92630 (XP_005157476.1)	84%	93%	2e-170
itgae.2 (XP_003200076.2)	itgae.1 (XP_002664631.3)	80%	86%	0.0
btr16 (XP_021322050.1)	si:ch211-247l8.10 (XP_021322234.1)	78%	87%	0.0
or131-1 (NP_001122051.1)	wu:fj20b03 (XP_017206590.1)	80%	89%	0.0
wu:fj20b03 (XP_017206590.1)	or131-2 (NP_001034727.1)	91%	95%	0.0
zpld1b (XP_021322070.1)	si:ch211-229d2.5 (XP_692327.6)	39%	60%	5e-90
LOC569025 (XP_697477.6)	si:ch211-212c13.10 (XP_001921519.4)	58%	71%	0.0
si:ch211-212c13.10 (XP_001921519.4)	si:dkey-52d15.2 (XP_021322235.1)	71%	81%	0.0
si:dkey-52d15.2 (XP_021322235.1)	a2ml (XP_021336995.1)	76%	84%	0.0
a2ml (XP_021336995.1)	LOC108179231 (XP_021322236.1)	87%	92%	0.0
LOC100006895 (XP_001923676.2)	LOC101886227 (XP_021322237.1)	82%	90%	6e-77
LOC101886572 (XP_017206592.2)	LOC567650 (XP_017206660.2)	99%	99%	0.0
si:ch211-286b4.4 (XP_021322239.1)	LOC110437948 (XP_021322240.1)	43%	54%	3e-38
LOC110437948 (XP_021322240.1)	LOC110437949 (XP_021322241.1)	51%	60%	5e-31
si:dkey-182i3.9 (XP_009290015.1)	LOC110437746 (XP_017206666.1)	42%	58%	3e-172
LOC110437746 (XP_017206666.1)	si:dkey-182i3.10 (XP_017206667.1)	33%	47%	9e-103
si:ch211-198e20.10 (XP_021322108.1)	pimr190 (XP_001919701.2)	99%	99%	0.0
mmp20a (XP_017206678.2)	mmp20b (XP_009290029.1)	41%	56%	2e-108
tbx2b (NP_571126.1)	tbx4 (NP_570989.2)	61%	77%	2e-82
lgals9l6 (XP_001921992.1)	lgals9l5 (NP_001096100.1)	81%	89%	4e-175
lgals9l4 (NP_001034900.1)	lgals9l1 (XP_021337027.1)	49%	66%	4e-102
lgals9l1 (XP_021337027.1)	lgals9l3 (NP_001001817.1)	90%	92%	0.0
or116-1 (XP_009289883.1)	or116-2 (XP_005157733.1)	81%	91%	0.0
or116-2 (XP_005157733.1)	or117-1 (XP_009289881.1)	52%	72%	4e-118
or118-1 (NP_001121850.1)	or118-3 (NP_001121889.1)	72%	84%	1e-170
or118-3 (NP_001121889.1)	or118-2 (NP_001122052.1)	73%	86%	2e-178
zgc:152857 (NP_001070197.1)	or119-2 (XP_021337088.1)	95%	96%	0.0
or119-2 (XP_021337088.1)	or107-1 (XP_009289960.1)	31%	54%	2e-41
or111-1 (XP_005157753.1)	or111-2 (XP_005157754.1)	83%	93%	0.0
or111-2 (XP_005157754.1)	or111-3 (NP_571823.2)	79%	88%	0.0
or111-3 (NP_571823.2)	or111-4 (XP_005157761.1)	84%	92%	0.0
or111-4 (XP_005157761.1)	or111-5 (NP_571667.1)	72%	87%	1e-178
or111-5 (NP_571667.1)	or111-6 (XP_005157760.1)	74%	88%	0.0
or111-6 (XP_005157760.1)	or111-7 (NP_571657.1)	70%	85%	2e-164
or111-7 (NP_571657.1)	or111-8 (XP_009289963.1)	66%	80%	8e-150
or111-8 (XP_009289963.1)	or111-9 (XP_009289958.1)	71%	84%	1e-159
or111-9 (XP_009289958.1)	or111-10 (XP_009289942.1)	65%	81%	6e-158
or111-10 (XP_009289942.1)	or111-11 (NP_571819.2)	69%	84%	2e-155
or103-1 (NP_571663.1)	or103-5 (NP_571828.2)	62%	79%	2e-146
or103-5 (NP_571828.2)	or103-2 (XP_009289925.1)	94%	95%	0.0
or103-2 (XP_009289925.1)	or103-3 (NP_001121851.1)	78%	87%	0.0
or103-3 (NP_001121851.1)	or103-4 (NP_982294.1)	88%	94%	0.0
or102-1 (XP_009289957.1)	or102-2 (XP_009289956.1)	58%	74%	2e-125
or102-2 (XP_009289956.1)	or102-3 (NP_001034713.1)	44%	61%	3e-94
or102-3 (NP_001034713.1)	or102-4 (XP_017206594.1)	83%	91%	0.0
or102-4 (XP_017206594.1)	or102-5 (XP_021337089.1)	93%	97%	0.0
si:ch211-162k9.5 (XP_021322197.1)	si:dkey-285b23.4 (XP_001345820.6)	83%	88%	0.0
si:dkey-285b23.4 (XP_001345820.6)	si:dkey-285b23.3 (XP_017206692.1)	98%	99%	0.0
LOC103908853 (XP_021322141.1)	LOC100330563 (XP_017206694.1)	52%	67%	1e-100
zgc:55413 (NP_001296460.1)	zgc:77118 (NP_998074.1)	92%	95%	0.0
si:ch211-137j23.9 (XP_021322202.1)	LOC110437916 (XP_021322149.1)	79%	84%	8e-168
LOC110437916 (XP_021322149.1)	si:dkey-117a8.1 (XP_017206709.1)	80%	86%	0.0
si:dkey-117a8.1 (XP_017206709.1)	si:dkey-42l23.7 (XP_017206711.1)	78%	86%	2e-165
si:dkey-42l23.7 (XP_017206711.1)	si:dkey-42l23.5 (XP_017206565.1)	75%	84%	2e-172
si:dkey-42l23.5 (XP_017206565.1)	si:dkey-42l23.4 (XP_001921702.3)	83%	87%	0.0
si:dkey-42l23.4 (XP_001921702.3)	LOC100331422 (XP_021322203.1)	73%	84%	5e-37
LOC100331422 (XP_021322203.1)	si:dkey-42l23.2 (XP_005173460.1)	74%	86%	3e-17
ctrl (NP_001004582.1)	si:dkey-238d18.3 (XP_001336264.1)	61%	75%	3e-110
LOC103908642 (XP_021322150.1)	LOC101884840 (XP_021322151.1)	33%	48%	3e-51
LOC101884840 (XP_021322151.1)	si:dkey-238d18.10 (XP_021322220.1)	87%	94%	0.0
si:dkey-238d18.10 (XP_021322220.1)	LOC110437933 (XP_021322204.1)	25%	46%	9e-14
LOC110437933 (XP_021322204.1)	LOC108179236 (XP_021322205.1)	25%	45%	3e-14
LOC108179236 (XP_021322205.1)	LOC108179342 (XP_021322221.1)	100%	100%	0.0
LOC108179342 (XP_021322221.1)	LOC101883854 (XP_021322206.1)	79%	84%	9e-169
LOC101883854 (XP_021322206.1)	si:ch73-380l3.2 (XP_021322152.1)	36%	53%	5e-40
si:ch73-380l3.2 (XP_021322152.1)	si:ch73-380l3.3 (XP_009290163.1)	27%	45%	1e-16
si:ch73-380l3.3 (XP_009290163.1)	si:ch73-380l3.4 (XP_017206719.1)	68%	78%	2e-117
lpar5b (NP_001122269.1)	gpr55a (NP_001035080.1)	29%	49%	2e-25
LOC108179100 (XP_009290199.1)	si:dkey-121n8.4 (XP_021322157.1)	88%	91%	0.0
si:dkey-121n8.4 (XP_021322157.1)	si:ch211-250k18.8 (XP_005157857.1)	84%	90%	0.0
si:ch211-250k18.8 (XP_005157857.1)	LOC110437934 (XP_021322207.1)	83%	89%	0.0
LOC110437934 (XP_021322207.1)	LOC110437818 (XP_021322163.1)	78%	87%	1e-30
LOC110437818 (XP_021322163.1)	LOC110437935 (XP_021322208.1)	64%	75%	3e-41
LOC110437935 (XP_021322208.1)	LOC100334612 (XP_021322161.1)	87%	91%	0.0
LOC110437702 (XP_017206744.1)	ftr76 (XP_002664744.1)	83%	89%	0.0
ftr76 (XP_002664744.1)	ftr88 (XP_017206748.1)	78%	85%	0.0
ftr88 (XP_017206748.1)	ftr73 (XP_017206747.1)	82%	90%	0.0
ftr73 (XP_017206747.1)	ftr72 (NP_001007388.2)	80%	89%	0.0
ftr72 (NP_001007388.2)	ftr91 (XP_686669.1)	77%	86%	0.0
si:ch211-191a16.5 (XP_017206749.1)	wu:fb15h11 (XP_005157868.1)	63%	74%	0.0
wu:fb15h11 (XP_005157868.1)	si:ch211-191a16.2 (XP_001338550.5)	74%	83%	0.0
si:dkey-96g2.1 (XP_001332769.3)	LOC110437941 (XP_021322222.1)	36%	53%	2e-31
LOC110437941 (XP_021322222.1)	LOC795173 (XP_001332682.1)	39%	53%	3e-42
zgc:110333 (NP_001017799.1)	cldn8 (NP_001003733.1)	57%	69%	4e-97
cldn8 (NP_001003733.1)	cldn17 (NP_001104000.1)	63%	79%	4e-96
si:ch211-181d7.1 (XP_021322169.1)	LOC110437747 (XP_017206754.1)	72%	80%	0.0
LOC110437747 (XP_017206754.1)	si:ch211-181d7.3 (XP_003200133.2)	66%	75%	0.0
LOC100329885 (XP_017206762.1)	LOC108179355 (XP_017206761.1)	79%	84%	8e-157
LOC108179356 (XP_021322176.1)	LOC100148620 (XP_001921041.4)	75%	82%	2e-149
LOC101883594 (XP_017206768.1)	LOC103908877 (XP_021322174.1)	78%	82%	4e-171
LOC103908877 (XP_021322174.1)	LOC101883959 (XP_021322175.1)	67%	74%	1e-140
LOC101883959 (XP_021322175.1)	LOC110437936 (XP_021322209.1)	92%	95%	0.0
LOC110437936 (XP_021322209.1)	zgc:165514 (NP_001092705.1)	82%	88%	4e-169
zgc:165514 (NP_001092705.1)	LOC797855 (XP_021322210.1)	64%	78%	9e-94
LOC797855 (XP_021322210.1)	LOC100332443 (XP_021322212.1)	60%	71%	3e-92
LOC100332443 (XP_021322212.1)	LOC110437928 (XP_021322178.1)	83%	87%	0.0
LOC110437928 (XP_021322178.1)	LOC101883356 (XP_009290247.2)	86%	88%	0.0
LOC100002043 (XP_001334629.1)	si:ch1073-340i21.3 (NP_001292504.1)	62%	62%	4e-06
si:ch1073-340i21.1 (XP_021322184.1)	wu:fb18f06 (XP_706608.2)	96%	96%	3e-14
si:ch1073-429i10.3 (XP_002664801.1)	h3f3b.1 (NP_001017599.1)	100%	100%	2e-101
irx4a (NP_991261.1)	irx2a (NP_957351.1)	40%	50%	7e-46
LOC100333749 (XP_017206874.1)	LOC110437962 (XP_021322475.1)	99%	100%	6e-130
LOC110437962 (XP_021322475.1)	LOC108179554 (XP_017206934.2)	99%	100%	8e-124
LOC108179554 (XP_017206934.2)	LOC108179555 (XP_017206935.2)	100%	100%	0.0
sall3a (XP_005157904.1)	znf407 (XP_005157905.1)	39%	52%	6e-14
popdc3 (NP_001001848.1)	bves (NP_001001847.2)	29%	51%	3e-41
si:ch211-207g17.2 (XP_001344151.1)	si:ch211-207g17.3 (XP_001344220.4)	86%	91%	0.0
si:ch211-207g17.3 (XP_001344220.4)	si:cabz01093077.1 (XP_005173521.2)	37%	59%	3e-81
si:cabz01093077.1 (XP_005173521.2)	cabz01093075.1 (XP_005173520.1)	39%	63%	3e-77
zgc:198329 (NP_001091716.1)	LOC110437972 (XP_021322533.1)	51%	61%	2e-52
LOC110437972 (XP_021322533.1)	LOC108179508 (XP_017206877.2)	63%	69%	1e-101
LOC108179508 (XP_017206877.2)	LOC100329806 (XP_021322534.1)	61%	71%	6e-154
LOC100329806 (XP_021322534.1)	si:dkey-250k15.10 (XP_021322743.1)	81%	88%	0.0
si:dkey-250k15.10 (XP_021322743.1)	si:dkey-250k15.7 (XP_002664856.2)	68%	77%	9e-170
si:dkey-250k15.7 (XP_002664856.2)	ceacam1 (NP_001107266.1)	36%	57%	5e-24
cxcr3.2 (NP_001007315.1)	cxcr3.3 (XP_005173552.1)	29%	47%	2e-29
cd4-1 (NP_001128568.1)	LOC100334281 (XP_021322745.1)	27%	42%	5e-14
cacng8b (XP_001342922.4)	cacng7b (XP_001342879.2)	26%	45%	3e-31
hoxa13b (NP_571269.2)	hoxa11b (NP_571222.1)	53%	74%	6e-23
hoxa11b (NP_571222.1)	hoxa10b (XP_005158011.1)	61%	86%	2e-28
hoxa10b (XP_005158011.1)	hoxa9b (XP_005158025.1)	75%	93%	2e-37
hoxa9b (XP_005158025.1)	hoxa2b (NP_571181.1)	66%	77%	2e-24
dicp3.3 (NP_001245164.1)	LOC100536667 (XP_021322575.1)	66%	75%	1e-105
LOC101885445 (XP_009290559.1)	LOC101885506 (XP_005169816.2)	97%	98%	2e-171
LOC101885506 (XP_005169816.2)	LOC101884583 (XP_021322585.1)	73%	79%	4e-144
s100t (NP_001013513.1)	si:ch211-105c13.3 (NP_001313411.1)	31%	56%	2e-12
tlr19 (XP_009290567.2)	LOC110437753 (XP_002664892.4)	97%	98%	0.0
efna3b (NP_571929.1)	efna1b (NP_957077.2)	53%	66%	3e-51
s100a10b (NP_998168.1)	s100w (NP_001313380.1)	41%	63%	7e-21
s100w (NP_001313380.1)	icn (NP_997926.1)	32%	53%	1e-15
icn (NP_997926.1)	icn2 (NP_001076426.1)	93%	98%	1e-61
apoa4b.1 (NP_001073330.1)	LOC100005908 (XP_001344822.3)	44%	62%	7e-56
LOC100005908 (XP_001344822.3)	apoa4b.3 (XP_001338037.1)	44%	63%	9e-53
apoa4b.3 (XP_001338037.1)	si:dkey-7f3.14 (XP_017206985.1)	41%	65%	2e-33
si:dkey-7f3.14 (XP_017206985.1)	apoa4b.2 (XP_021322407.1)	41%	64%	5e-32
apoa4b.2 (XP_021322407.1)	apoeb (XP_005158143.1)	29%	54%	2e-33
pon1 (NP_001004542.1)	pon3.2 (NP_001098592.2)	77%	89%	0.0
pon3.2 (NP_001098592.2)	pon3.1 (NP_001019588.2)	94%	97%	0.0
pon3.1 (NP_001019588.2)	pon2 (NP_997899.1)	83%	90%	0.0
negaly6 (XP_002664937.1)	LOC110438015 (XP_021322751.1)	31%	50%	5e-32
si:dkeyp-84f3.5 (NP_001313282.1)	znf1035 (XP_021322360.1)	22%	37%	2e-13
znf1035 (XP_021322360.1)	im:7147486 (XP_005158213.1)	20%	36%	2e-13
im:7147486 (XP_005158213.1)	si:dkeyp-84f3.9 (XP_691447.5)	21%	33%	3e-11
zgc:66448 (NP_956094.1)	si:ch211-261d7.6 (XP_017206987.1)	23%	37%	8e-21
zgc:92590 (NP_001007055.1)	LOC103908930 (XP_017206910.1)	69%	80%	2e-128
znf576.2 (XP_017206844.1)	wu:fe05a04 (XP_021322590.1)	24%	45%	4e-11
hcst (NP_001093572.2)	tyrobp (XP_009290494.1)	40%	56%	4e-09
irge4 (NP_001076501.1)	LOC100151419 (XP_001922180.3)	54%	73%	6e-107
LOC100151419 (XP_001922180.3)	LOC565002 (XP_017206911.1)	57%	74%	1e-110
LOC565002 (XP_017206911.1)	LOC100333218 (XP_005173582.1)	48%	68%	1e-114
LOC100333218 (XP_005173582.1)	LOC100333286 (XP_009290589.1)	48%	68%	1e-113
prss59.1 (NP_955899.2)	prss59.2 (NP_001268923.1)	97%	99%	0.0
ptpn3 (XP_687930.5)	epb41l4b (XP_005158090.1)	33%	51%	3e-55
zmp:0000001316 (XP_005158094.1)	trim35-29 (NP_001007348.1)	75%	83%	0.0
si:ch211-197h24.8 (XP_003200245.1)	si:ch211-197h24.9 (XP_021322385.1)	35%	56%	1e-62
si:ch211-197h24.9 (XP_021322385.1)	LOC103908936 (XP_009290651.1)	61%	76%	1e-132
ctsk (NP_001017778.1)	ctss2.1 (NP_001019580.2)	53%	69%	8e-117
ctss2.1 (NP_001019580.2)	ctss2.2 (NP_001017661.1)	78%	88%	0.0
wu:fd46c06 (NP_001107921.1)	c1r (NP_001025321.1)	70%	81%	2e-66
si:dkey-40m6.14 (XP_021322620.1)	gstk4 (XP_017206851.1)	89%	94%	1e-141
gstk4 (XP_017206851.1)	gstk1 (XP_005158401.1)	61%	77%	9e-98
LOC110437808 (XP_021322622.1)	fam26e.1 (NP_001082934.2)	93%	96%	0.0
fam26e.1 (NP_001082934.2)	fam26f (NP_001073129.1)	36%	61%	3e-77
si:dkey-34d22.5 (XP_009290784.1)	rab42b (NP_001017683.2)	54%	69%	2e-73
LOC103908954 (XP_009290822.1)	LOC110437992 (XP_021322648.1)	98%	99%	7e-115
LOC100535079 (XP_021322455.1)	sc:d156 (XP_009290852.1)	78%	85%	1e-117
LOC100006870 (XP_021322664.1)	LOC103908970 (XP_017206918.1)	35%	55%	3e-106
pycard (NP_571570.2)	caspa (NP_571580.1)	71%	86%	2e-41
zp3d.2 (NP_001156319.1)	zp3d.1 (NP_956132.1)	38%	58%	1e-84
si:rp71-77l1.2 (XP_001922296.1)	si:rp71-77l1.1 (XP_009290906.1)	84%	87%	6e-78
si:rp71-77l1.1 (XP_009290906.1)	LOC100149761 (XP_009290907.1)	67%	75%	1e-42
LOC100149761 (XP_009290907.1)	LOC101884620 (XP_009290908.1)	69%	79%	1e-64
LOC101884620 (XP_009290908.1)	si:ch73-343g19.4 (XP_009290909.1)	55%	66%	9e-51
si:ch73-343g19.4 (XP_009290909.1)	LOC103908981 (XP_009290910.1)	56%	64%	5e-41
LOC103908981 (XP_009290910.1)	si:dkey-33i11.9 (XP_009290911.1)	47%	65%	2e-31
fxyd1 (NP_001243141.1)	si:dkey-33i11.4 (NP_001268947.1)	40%	56%	3e-11
LOC568656 (XP_697091.1)	afp4 (NP_001038953.1)	83%	92%	3e-79
rpz2 (NP_001138713.1)	rpz (NP_001138710.1)	35%	59%	2e-45
rpz (NP_001138710.1)	rpz6 (NP_001139570.2)	35%	61%	4e-44
rpz6 (NP_001139570.2)	LOC100330084 (XP_002665061.1)	35%	61%	8e-39
LOC100330084 (XP_002665061.1)	rpz3 (NP_001104705.2)	36%	61%	3e-40
rpz3 (NP_001104705.2)	rpz5 (XP_021322246.1)	34%	58%	4e-75
rpz5 (XP_021322246.1)	rpz4 (XP_005158481.1)	35%	61%	9e-93
LOC100150707 (XP_017206920.1)	LOC100150005 (XP_009290940.1)	80%	88%	5e-175
LOC100150005 (XP_009290940.1)	LOC100000275 (XP_009290930.1)	70%	82%	1e-147
LOC100000275 (XP_009290930.1)	si:dkey-152b24.7 (XP_009290931.1)	70%	86%	3e-161
si:dkey-152b24.7 (XP_009290931.1)	zgc:174938 (XP_021322251.1)	69%	80%	1e-146
zgc:174938 (XP_021322251.1)	si:dkey-152b24.6 (XP_009290933.1)	63%	76%	2e-131
si:dkey-152b24.6 (XP_009290933.1)	LOC100331378 (XP_009290935.1)	61%	74%	5e-130
tmem176l.3a (XP_009290936.1)	tmem176l.4 (NP_001264248.1)	47%	62%	1e-39
rab25b (XP_017206847.1)	rab11al (NP_956417.1)	64%	83%	6e-102
LOC100004033 (XP_017206899.1)	si:ch73-90p23.1 (XP_017206922.1)	58%	73%	2e-132
si:ch73-90p23.1 (XP_017206922.1)	LOC571502 (XP_021322753.1)	76%	84%	0.0
LOC567622 (XP_009290982.1)	ago1 (XP_005158529.2)	82%	89%	0.0
serpinb14 (XP_002665111.3)	serpinb1l1 (XP_005168315.1)	78%	81%	0.0
serpinb1l1 (XP_005168315.1)	zgc:173729 (NP_001103200.1)	76%	79%	0.0
zgc:173729 (NP_001103200.1)	serpinb1l4 (NP_956235.2)	90%	94%	0.0
LOC110438007 (XP_021322720.1)	LOC101882264 (XP_005169824.1)	34%	44%	5e-12
LOC101882339 (XP_017207074.1)	LOC103910902 (XP_021322732.1)	100%	100%	9e-27
zgc:173556 (NP_001103212.1)	LOC100148225 (XP_005169843.1)	87%	92%	0.0
LOC100148225 (XP_005169843.1)	zp3 (NP_571406.1)	87%	91%	0.0
zp3 (NP_571406.1)	zp3.2 (NP_001020357.1)	92%	94%	0.0
zp3.2 (NP_001020357.1)	LOC100536860 (XP_003200340.1)	92%	96%	0.0
bdkrb1 (NP_898896.2)	bdkrb2 (XP_009291047.1)	43%	60%	1e-92
LOC100537538 (XP_021322946.1)	plcb1 (XP_021323210.1)	34%	53%	3e-83
bmp2a (NP_571434.1)	gdf3 (XP_017207084.1)	30%	49%	5e-44
si:zfos-364h11.1 (XP_017207222.1)	LOC101886779 (XP_021322949.1)	83%	89%	0.0
LOC101885212 (XP_021323215.1)	si:ch211-278p9.2 (XP_017207240.1)	72%	80%	0.0
si:ch211-278p9.2 (XP_017207240.1)	si:ch211-278p9.3 (XP_021323216.1)	83%	86%	3e-80
LOC110437849 (XP_021322963.1)	LOC103909012 (XP_021323217.1)	99%	99%	0.0
klhl10b.1 (XP_021322964.1)	klhl10b.2 (XP_021323218.1)	99%	100%	0.0
si:ch211-236p5.2 (XP_005158670.1)	LOC100002266 (XP_017207247.1)	65%	73%	0.0
nkl.4 (NP_997906.1)	nkl.3 (NP_001298722.1)	68%	81%	2e-63
nkl.3 (NP_001298722.1)	nkl.2 (NP_001298721.1)	36%	60%	1e-30
nkl.2 (NP_001298721.1)	nkl.1 (NP_001298723.1)	74%	84%	2e-79
zgc:174379 (NP_001107908.2)	sccpdha (NP_001002359.1)	95%	96%	0.0
pimr175 (XP_017207210.2)	LOC110438060 (XP_021323221.1)	86%	87%	9e-152
LOC110438060 (XP_021323221.1)	pimr168 (XP_017207211.2)	86%	87%	9e-152
pimr168 (XP_017207211.2)	LOC110438035 (XP_021322980.1)	97%	99%	0.0
pla2g4f.1 (XP_021323073.1)	pla2g4f.2 (XP_021323223.1)	61%	78%	0.0
hmx2 (XP_005158750.1)	hmx3a (XP_005158752.1)	63%	77%	6e-53
cuzd1.2 (XP_021323076.1)	LOC101886384 (XP_009291307.2)	85%	90%	0.0
slc22a7b.3 (XP_001337264.3)	slc22a7b.2 (XP_001337343.1)	69%	82%	0.0
slc22a7b.2 (XP_001337343.1)	slc22a7b.1 (XP_005158747.1)	57%	74%	0.0
ifit16 (XP_001333807.3)	ifit15 (NP_001288040.1)	61%	78%	0.0
ifit15 (NP_001288040.1)	ifit14 (NP_001287802.1)	67%	79%	0.0
cx34.4 (XP_005158558.1)	cx35.4 (NP_001017685.1)	54%	68%	3e-119
ppie (XP_009291365.3)	pabpc4 (NP_958453.1)	33%	57%	4e-12
crip1 (NP_001153291.1)	crip2 (NP_998662.2)	71%	88%	3e-41
nkx2.9 (XP_021322793.1)	nkx2.1 (NP_571851.1)	60%	70%	4e-40
pimr60 (XP_021323200.1)	pimr62 (XP_021323195.1)	100%	100%	0.0
nkx2.4a (NP_001104636.1)	nkx2.2a (NP_571497.2)	71%	78%	3e-45
zgc:193725 (NP_001122191.1)	npc2 (XP_021322779.1)	93%	95%	6e-104
LOC101882770 (XP_005159015.1)	LOC101882826 (XP_005159016.1)	25%	40%	3e-12
si:ch211-202f3.3 (XP_017207337.2)	si:ch211-202f3.4 (XP_009291546.1)	52%	68%	0.0
kcnk5a (NP_001032478.1)	kcnk17 (XP_005158968.1)	35%	59%	8e-48
LOC110438053 (XP_021323170.1)	wu:fc27b11 (XP_021323169.1)	98%	98%	3e-71
jdp2a (XP_005158991.1)	fosaa (XP_009291581.1)	47%	77%	1e-19
LOC110437792 (XP_005158995.1)	LOC101885363 (XP_021323166.1)	57%	70%	3e-112
si:ch211-235i11.4 (XP_021322935.1)	LOC108179808 (XP_017207362.1)	67%	78%	2e-75
LOC108179808 (XP_017207362.1)	zgc:113377 (XP_009291587.1)	73%	85%	2e-94
si:ch211-173a9.6 (XP_697855.3)	si:ch211-173a9.7 (XP_021323184.1)	63%	79%	0.0
LOC101884319 (XP_021323190.1)	LOC101884250 (XP_005173649.2)	100%	100%	1e-25
zgc:158482 (XP_021323232.1)	slc27a2a (NP_001020470.1)	50%	64%	1e-91
zgc:101723 (NP_001005600.1)	dhdhl (NP_999900.1)	66%	79%	2e-170
LOC100001846 (XP_009291644.1)	LOC100330250 (XP_002663158.1)	95%	97%	3e-126
p2ry2.1 (XP_700330.2)	p2ry2.2 (XP_001340065.1)	69%	80%	2e-166
p2ry2.2 (XP_001340065.1)	p2ry2.3 (XP_017207564.1)	71%	83%	1e-168
LOC100535405 (XP_003200466.2)	LOC110438081 (XP_021323413.1)	90%	93%	0.0
LOC110438081 (XP_021323413.1)	LOC100000278 (XP_017207478.1)	48%	66%	5e-157
si:dkey-30c15.12 (XP_021323422.1)	LOC110438082 (XP_021323423.1)	28%	42%	2e-07
arf5 (NP_954969.1)	zgc:77650 (NP_956170.1)	99%	99%	9e-138
sema3d (NP_571123.2)	sema3ab (NP_571136.1)	49%	68%	0.0
sema3ab (NP_571136.1)	sema3e (XP_021323350.1)	47%	65%	0.0
tspan33b (XP_005159085.1)	tspan9a (XP_682923.2)	27%	50%	5e-27
plcg2 (NP_001038433.1)	si:ch211-260p9.3 (XP_021323447.1)	58%	70%	0.0
si:ch211-264e16.2 (XP_021323454.1)	si:ch211-264e16.1 (XP_021323451.1)	82%	90%	0.0
si:ch211-264e16.1 (XP_021323451.1)	si:ch211-219a15.4 (XP_017207547.2)	78%	86%	0.0
LOC103908610 (XP_009291892.2)	LOC108179987 (XP_021323631.1)	99%	99%	0.0
smad6b (NP_001038516.1)	smad3b (NP_778258.1)	29%	46%	2e-40
cd82b (NP_997828.1)	tspan18b (XP_005159229.1)	32%	53%	2e-27
olfcs2 (NP_001094425.1)	olfcs1 (NP_001038510.1)	83%	91%	0.0
LOC100007121 (XP_001345668.3)	LOC100007210 (XP_021323507.1)	72%	85%	0.0
LOC100007210 (XP_021323507.1)	LOC100007225 (XP_017207581.2)	75%	86%	0.0
olfcg9 (XP_021323509.1)	olfcg8 (XP_009291957.1)	76%	87%	0.0
v2ra1 (XP_021323510.1)	LOC100149406 (NP_001153313.1)	88%	95%	0.0
LOC100149406 (NP_001153313.1)	olfcg1 (XP_021323241.1)	73%	83%	0.0
olfcg1 (XP_021323241.1)	olfcg2 (NP_001103759.1)	74%	84%	0.0
olfcg2 (NP_001103759.1)	olfcg3 (XP_009291943.1)	77%	87%	0.0
olfcg4 (NP_001122034.1)	olfcg5 (XP_009291944.1)	71%	85%	0.0
olfcg5 (XP_009291944.1)	olfch1 (XP_009291945.1)	48%	67%	0.0
olfch1 (XP_009291945.1)	olfcj1 (NP_001103761.1)	49%	67%	0.0
LOC100537475 (XP_021323612.1)	LOC793043 (XP_001332717.1)	66%	79%	0.0
LOC793043 (XP_001332717.1)	olfcd3 (XP_696754.5)	57%	74%	0.0
LOC101882771 (XP_017207584.1)	si:ch73-125k17.2 (XP_009291983.1)	38%	51%	1e-21
si:ch73-125k17.2 (XP_009291983.1)	v2rc1 (XP_001335414.4)	46%	65%	0.0
v2rc1 (XP_001335414.4)	olfcd1 (XP_021323514.1)	37%	55%	3e-118
olfcd1 (XP_021323514.1)	v2rc2 (XP_017207589.2)	38%	58%	5e-120
v2rx3 (XP_009291999.1)	v2ra17 (XP_696250.7)	37%	56%	8e-115
v2ra17 (XP_696250.7)	v2ra16 (XP_001334567.2)	86%	92%	0.0
v2ra16 (XP_001334567.2)	v2ra18 (XP_009292006.1)	85%	92%	0.0
v2rh14 (XP_009291971.1)	v2rh13 (XP_685124.6)	70%	81%	0.0
